--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20111214 00:00	31.6	31.6	31.6	81	26.5	0	1	338	0.00	30.394	0	0.000	-100000.0
20111214 00:05	31.7	31.7	31.7	81	26.5	0	0	-100000	0.00	30.394	0	0.000	-100000.0
20111214 00:10	31.6	31.6	31.6	81	26.5	0	0	-100000	0.00	30.394	0	0.000	-100000.0
20111214 00:15	31.5	31.5	31.5	81	26.4	0	0	-100000	0.00	30.392	0	0.000	-100000.0
20111214 00:20	31.4	31.4	31.4	81	26.3	0	0	-100000	0.00	30.392	0	0.000	-100000.0
20111214 00:25	31.4	31.4	31.4	81	26.3	0	0	-100000	0.00	30.392	0	0.000	-100000.0
20111214 00:30	31.4	31.4	31.4	81	26.3	0	0	-100000	0.00	30.392	0	0.000	-100000.0
20111214 00:35	31.4	31.4	31.4	81	26.3	0	0	-100000	0.00	30.392	0	0.000	-100000.0
20111214 00:40	31.3	31.3	31.3	81	26.2	0	1	338	0.00	30.392	0	0.000	-100000.0
20111214 00:45	31.0	31.0	31.0	82	26.2	0	0	-100000	0.00	30.393	0	0.000	-100000.0
20111214 00:50	30.8	30.8	30.8	82	26.0	0	0	-100000	0.00	30.393	0	0.000	-100000.0
20111214 00:55	30.7	30.7	30.7	82	25.9	0	0	-100000	0.00	30.393	0	0.000	-100000.0
20111214 01:00	30.5	30.5	30.5	83	26.0	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20111214 01:05	30.4	30.4	30.4	83	25.9	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20111214 01:10	30.3	30.3	30.3	83	25.8	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20111214 01:15	30.4	30.4	30.4	84	26.2	0	0	-100000	0.00	30.401	0	0.000	-100000.0
20111214 01:20	30.5	30.5	30.5	84	26.3	0	1	338	0.00	30.401	0	0.000	-100000.0
20111214 01:25	30.7	30.7	30.7	84	26.4	0	0	-100000	0.00	30.401	0	0.000	-100000.0
20111214 01:30	30.7	30.7	30.7	83	26.2	0	0	-100000	0.00	30.397	0	0.000	-100000.0
20111214 01:35	30.4	30.4	30.4	83	25.9	0	0	-100000	0.00	30.397	0	0.000	-100000.0
20111214 01:40	30.0	30.0	30.0	84	25.8	0	0	-100000	0.00	30.397	0	0.000	-100000.0
20111214 01:45	29.9	29.9	29.9	84	25.7	0	0	-100000	0.00	30.403	0	0.000	-100000.0
20111214 01:50	30.0	30.0	30.0	85	26.0	0	0	-100000	0.00	30.403	0	0.000	-100000.0
20111214 01:55	29.9	29.9	29.9	84	25.7	0	0	-100000	0.00	30.403	0	0.000	-100000.0
20111214 02:00	29.5	29.5	29.5	85	25.6	0	1	338	0.00	30.399	0	0.000	-100000.0
20111214 02:05	29.5	29.5	29.5	86	25.8	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20111214 02:10	29.6	29.6	29.6	86	25.9	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20111214 02:15	29.8	29.8	29.8	86	26.1	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 02:20	29.8	29.8	29.8	86	26.1	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 02:25	29.9	29.9	29.9	86	26.2	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 02:30	29.9	29.9	29.9	86	26.2	0	1	338	0.00	30.408	0	0.000	-100000.0
20111214 02:35	30.0	30.0	30.0	86	26.3	0	1	338	0.00	30.408	0	0.000	-100000.0
20111214 02:40	30.1	30.1	30.1	86	26.4	0	2	338	0.00	30.408	0	0.000	-100000.0
20111214 02:45	30.2	30.2	30.2	86	26.5	0	1	338	0.00	30.407	0	0.000	-100000.0
20111214 02:50	30.3	30.3	30.3	86	26.6	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 02:55	30.3	30.3	30.3	86	26.6	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 03:00	30.3	30.3	30.3	86	26.6	0	0	-100000	0.00	30.408	0	0.000	-100000.0
20111214 03:05	30.3	30.3	30.3	86	26.6	0	0	-100000	0.00	30.408	0	0.000	-100000.0
20111214 03:10	30.4	30.4	30.4	86	26.7	0	0	-100000	0.00	30.408	0	0.000	-100000.0
20111214 03:15	30.5	30.5	30.5	86	26.8	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 03:20	30.7	30.7	30.7	86	27.0	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 03:25	30.8	30.8	30.8	86	27.1	0	0	-100000	0.00	30.407	0	0.000	-100000.0
20111214 03:30	30.9	30.9	30.9	85	26.9	0	0	-100000	0.00	30.396	0	0.000	-100000.0
20111214 03:35	31.1	31.1	31.1	85	27.1	0	0	-100000	0.00	30.396	0	0.000	-100000.0
20111214 03:40	31.4	31.4	31.4	85	27.4	0	0	-100000	0.00	30.396	0	0.000	-100000.0
20111214 03:45	31.3	31.3	31.3	85	27.3	0	1	338	0.00	30.403	0	0.000	-100000.0
20111214 03:50	31.1	31.1	31.1	85	27.1	0	0	-100000	0.00	30.403	0	0.000	-100000.0
20111214 03:55	31.1	31.1	31.1	85	27.1	0	0	-100000	0.00	30.403	0	0.000	-100000.0
20111214 04:00	31.2	31.2	31.2	85	27.2	0	1	338	0.00	30.404	0	0.000	-100000.0
20111214 04:05	31.2	31.2	31.2	85	27.2	0	0	-100000	0.00	30.404	0	0.000	-100000.0
20111214 04:10	31.1	31.1	31.1	85	27.1	0	0	-100000	0.00	30.404	0	0.000	-100000.0
20111214 04:15	31.1	31.1	31.1	85	27.1	0	0	-100000	0.00	30.406	0	0.000	-100000.0
20111214 04:20	31.1	31.1	31.1	85	27.1	0	0	-100000	0.00	30.406	0	0.000	-100000.0
20111214 04:25	31.2	31.2	31.2	85	27.2	0	1	338	0.00	30.406	0	0.000	-100000.0
20111214 04:30	31.4	31.4	31.4	85	27.4	0	1	338	0.00	30.395	0	0.000	-100000.0
20111214 04:35	31.5	31.5	31.5	85	27.5	0	0	-100000	0.00	30.395	0	0.000	-100000.0
20111214 04:40	31.5	31.5	31.5	85	27.5	0	0	-100000	0.00	30.395	0	0.000	-100000.0
20111214 04:45	31.5	31.5	31.5	85	27.5	0	0	-100000	0.00	30.394	0	0.000	-100000.0
20111214 04:50	31.6	31.6	31.6	85	27.6	0	0	-100000	0.00	30.394	0	0.000	-100000.0
