--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20121126 00:00	34.0	34.0	34.0	72	25.9	1	5	202	0.00	29.913	0	0.001	-100000.0
20121126 00:05	34.0	34.0	34.0	72	25.9	0	3	225	0.00	29.913	0	0.000	-100000.0
20121126 00:10	34.1	34.1	34.1	72	26.0	1	4	225	0.00	29.913	0	0.000	-100000.0
20121126 00:15	34.2	34.2	34.2	72	26.1	1	5	225	0.00	29.913	0	0.000	-100000.0
20121126 00:20	34.3	34.3	34.3	72	26.2	1	6	225	0.00	29.913	0	0.000	-100000.0
20121126 00:25	34.4	34.4	34.4	72	26.3	1	3	225	0.00	29.913	0	0.000	-100000.0
20121126 00:30	34.4	34.4	34.4	72	26.3	1	6	225	0.00	29.905	0	0.000	-100000.0
20121126 00:35	34.4	34.4	34.4	72	26.3	1	4	225	0.00	29.905	0	0.000	-100000.0
20121126 00:40	34.4	34.4	34.4	72	26.3	0	4	225	0.00	29.905	0	0.000	-100000.0
20121126 00:45	34.4	34.4	34.4	72	26.3	0	5	225	0.00	29.908	0	0.000	-100000.0
20121126 00:50	34.4	34.4	34.4	72	26.3	1	5	225	0.00	29.908	0	0.000	-100000.0
20121126 00:55	34.4	34.4	34.4	72	26.3	0	4	225	0.00	29.908	0	0.000	-100000.0
20121126 01:00	34.4	34.4	34.4	72	26.3	0	2	225	0.00	29.907	0	0.001	-100000.0
20121126 01:05	34.4	34.4	34.4	72	26.3	0	2	225	0.00	29.907	0	0.000	-100000.0
20121126 01:10	34.4	34.4	34.4	72	26.3	0	1	225	0.00	29.907	0	0.000	-100000.0
20121126 01:15	34.4	34.4	34.4	71	26.0	0	3	225	0.00	29.908	0	0.000	-100000.0
20121126 01:20	34.4	34.4	34.4	71	26.0	0	3	225	0.00	29.908	0	0.000	-100000.0
20121126 01:25	34.4	34.4	34.4	71	26.0	1	5	225	0.00	29.908	0	0.000	-100000.0
20121126 01:30	34.4	34.4	34.4	72	26.3	1	5	225	0.00	29.912	0	0.000	-100000.0
20121126 01:35	34.4	34.4	34.4	72	26.3	1	6	225	0.00	29.912	0	0.000	-100000.0
20121126 01:40	34.4	34.4	34.4	72	26.3	1	4	225	0.00	29.912	0	0.000	-100000.0
20121126 01:45	34.4	34.4	34.4	72	26.3	2	7	225	0.00	29.914	0	0.000	-100000.0
20121126 01:50	34.4	34.4	34.4	72	26.3	2	5	225	0.00	29.914	0	0.000	-100000.0
20121126 01:55	34.4	34.4	34.4	72	26.3	2	7	225	0.00	29.914	0	0.000	-100000.0
20121126 02:00	34.4	34.4	34.4	72	26.3	2	5	225	0.00	29.917	0	0.001	-100000.0
20121126 02:05	34.4	34.4	34.4	72	26.3	2	5	225	0.00	29.917	0	0.000	-100000.0
20121126 02:10	34.4	34.4	34.4	71	26.0	2	5	225	0.00	29.917	0	0.000	-100000.0
20121126 02:15	34.4	34.4	34.4	71	26.0	2	5	225	0.00	29.925	0	0.000	-100000.0
20121126 02:20	34.4	34.4	34.4	71	26.0	2	5	225	0.00	29.925	0	0.000	-100000.0
20121126 02:25	34.5	34.5	34.5	71	26.1	1	4	225	0.00	29.925	0	0.000	-100000.0
20121126 02:30	34.4	34.4	34.4	71	26.0	2	4	225	0.00	29.930	0	0.000	-100000.0
20121126 02:35	34.5	34.5	34.5	71	26.1	1	4	225	0.00	29.930	0	0.000	-100000.0
20121126 02:40	34.5	34.5	34.5	71	26.1	1	4	225	0.00	29.930	0	0.000	-100000.0
20121126 02:45	34.6	34.6	34.6	71	26.2	1	4	225	0.00	29.929	0	0.000	-100000.0
20121126 02:50	34.6	34.6	34.6	71	26.2	1	5	225	0.00	29.929	0	0.000	-100000.0
20121126 02:55	34.6	34.6	34.6	71	26.2	2	4	225	0.00	29.929	0	0.000	-100000.0
20121126 03:00	34.5	34.5	34.5	71	26.1	1	5	225	0.00	29.928	0	0.001	-100000.0
20121126 03:05	34.4	34.4	34.4	71	26.0	2	5	225	0.00	29.928	0	0.000	-100000.0
20121126 03:10	34.4	34.4	34.4	71	26.0	2	4	225	0.00	29.928	0	0.000	-100000.0
20121126 03:15	34.4	34.4	34.4	71	26.0	2	6	225	0.00	29.931	0	0.000	-100000.0
20121126 03:20	34.4	34.4	34.4	71	26.0	2	6	225	0.00	29.931	0	0.000	-100000.0
20121126 03:25	34.4	34.4	34.4	71	26.0	2	4	225	0.00	29.931	0	0.000	-100000.0
20121126 03:30	34.4	34.4	34.4	71	26.0	0	3	225	0.00	29.932	0	0.000	-100000.0
20121126 03:35	34.4	34.4	34.4	71	26.0	1	6	225	0.00	29.932	0	0.000	-100000.0
20121126 03:40	34.4	34.4	34.4	71	26.0	1	4	225	0.00	29.932	0	0.000	-100000.0
20121126 03:45	34.4	34.4	34.4	71	26.0	0	0	-100000	0.00	29.928	0	0.000	-100000.0
