--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20100811 00:00	74.8	74.8	74.8	79	67.8	0	1	338	0.00	29.893	0	0.001	-100000.0
20100811 00:05	74.4	74.4	74.4	80	67.8	0	1	338	0.00	29.893	0	0.000	-100000.0
20100811 00:10	74.0	74.0	74.0	82	68.1	0	1	338	0.00	29.893	0	0.000	-100000.0
20100811 00:15	73.9	73.9	73.9	82	68.0	0	0	-100000	0.00	29.897	0	0.000	-100000.0
20100811 00:20	73.8	73.8	73.8	82	67.9	0	0	-100000	0.00	29.897	0	0.000	-100000.0
20100811 00:25	73.7	73.7	73.7	83	68.2	0	1	338	0.00	29.897	0	0.000	-100000.0
20100811 00:30	73.5	73.5	73.5	83	68.0	0	0	-100000	0.00	29.896	0	0.000	-100000.0
20100811 00:35	73.3	73.3	73.3	84	68.2	0	1	338	0.00	29.896	0	0.000	-100000.0
20100811 00:40	72.9	72.9	72.9	84	67.8	0	1	338	0.00	29.896	0	0.000	-100000.0
20100811 00:45	72.6	72.6	72.6	85	67.8	0	0	-100000	0.00	29.905	0	0.000	-100000.0
20100811 00:50	72.3	72.3	72.3	85	67.5	0	1	338	0.00	29.905	0	0.000	-100000.0
20100811 00:55	72.0	72.0	72.0	85	67.2	0	1	338	0.00	29.905	0	0.000	-100000.0
20100811 01:00	72.1	72.1	72.1	86	67.7	0	1	338	0.00	29.897	0	0.001	-100000.0
20100811 01:05	72.7	72.7	72.7	86	68.3	0	1	338	0.00	29.897	0	0.000	-100000.0
20100811 01:10	72.7	72.7	72.7	84	67.6	0	1	338	0.00	29.897	0	0.000	-100000.0
20100811 01:15	72.6	72.6	72.6	85	67.8	0	1	338	0.00	29.895	0	0.000	-100000.0
20100811 01:20	72.1	72.1	72.1	85	67.3	0	0	-100000	0.00	29.895	0	0.000	-100000.0
20100811 01:25	71.7	71.7	71.7	86	67.3	0	0	-100000	0.00	29.895	0	0.000	-100000.0
20100811 01:30	71.7	71.7	71.7	87	67.6	0	1	338	0.00	29.893	0	0.000	-100000.0
20100811 01:35	71.9	71.9	71.9	87	67.8	0	1	338	0.00	29.893	0	0.000	-100000.0
20100811 01:40	71.7	71.7	71.7	87	67.6	0	0	-100000	0.00	29.893	0	0.000	-100000.0
20100811 01:45	71.6	71.6	71.6	87	67.5	0	0	-100000	0.00	29.893	0	0.000	-100000.0
20100811 01:50	71.3	71.3	71.3	87	67.2	0	0	-100000	0.00	29.893	0	0.000	-100000.0
20100811 01:55	71.3	71.3	71.3	87	67.2	0	0	-100000	0.00	29.893	0	0.000	-100000.0
20100811 02:00	71.3	71.3	71.3	88	67.6	0	0	-100000	0.00	29.885	0	0.001	-100000.0
20100811 02:05	71.3	71.3	71.3	88	67.6	0	0	-100000	0.00	29.885	0	0.000	-100000.0
20100811 02:10	71.3	71.3	71.3	88	67.6	0	0	-100000	0.00	29.885	0	0.000	-100000.0
20100811 02:15	71.2	71.2	71.2	88	67.5	0	0	-100000	0.00	29.896	0	0.000	-100000.0
20100811 02:20	70.9	70.9	70.9	88	67.2	0	0	-100000	0.00	29.896	0	0.000	-100000.0
20100811 02:25	70.8	70.8	70.8	89	67.4	0	0	-100000	0.00	29.896	0	0.000	-100000.0
20100811 02:30	70.8	70.8	70.8	89	67.4	0	0	-100000	0.00	29.899	0	0.000	-100000.0
20100811 02:35	70.7	70.7	70.7	89	67.3	0	1	338	0.00	29.899	0	0.000	-100000.0
20100811 02:40	70.7	70.7	70.7	89	67.3	0	0	-100000	0.00	29.899	0	0.000	-100000.0
20100811 02:45	70.4	70.4	70.4	89	67.0	0	0	-100000	0.00	29.902	0	0.000	-100000.0
20100811 02:50	70.1	70.1	70.1	89	66.7	0	0	-100000	0.00	29.902	0	0.000	-100000.0
20100811 02:55	69.9	69.9	69.9	90	66.8	0	1	338	0.00	29.902	0	0.000	-100000.0
20100811 03:00	69.7	69.7	69.7	90	66.6	0	1	338	0.00	29.906	0	0.000	-100000.0
20100811 03:05	69.6	69.6	69.6	91	66.8	0	1	338	0.00	29.906	0	0.000	-100000.0
20100811 03:10	69.7	69.7	69.7	91	66.9	0	1	338	0.00	29.906	0	0.000	-100000.0
20100811 03:15	69.8	69.8	69.8	91	67.0	0	1	338	0.00	29.906	0	0.000	-100000.0
20100811 03:20	69.8	69.8	69.8	91	67.0	0	1	338	0.00	29.906	0	0.000	-100000.0
20100811 03:25	69.8	69.8	69.8	91	67.0	0	1	338	0.00	29.906	0	0.000	-100000.0
20100811 03:30	69.9	69.9	69.9	91	67.1	0	1	338	0.00	29.909	0	0.000	-100000.0
20100811 03:35	70.0	70.0	70.0	91	67.2	0	1	338	0.00	29.909	0	0.000	-100000.0
20100811 03:40	70.3	70.3	70.3	91	67.5	1	4	338	0.00	29.909	0	0.000	-100000.0
20100811 03:45	70.6	70.6	70.6	90	67.5	0	2	338	0.00	29.909	0	0.000	-100000.0
20100811 03:50	70.5	70.5	70.5	90	67.4	0	2	338	0.00	29.909	0	0.000	-100000.0
