--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20111008 00:00	46.3	46.3	46.3	89	43.2	0	0	-100000	0.00	30.489	0	0.000	-100000.0
20111008 00:05	46.1	46.1	46.1	89	43.0	0	0	-100000	0.00	30.489	0	0.000	-100000.0
20111008 00:10	45.8	45.8	45.8	89	42.7	0	0	-100000	0.00	30.489	0	0.000	-100000.0
20111008 00:15	45.6	45.6	45.6	90	42.8	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 00:20	45.5	45.5	45.5	90	42.7	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 00:25	45.6	45.6	45.6	90	42.8	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 00:30	45.7	45.7	45.7	90	42.9	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20111008 00:35	45.7	45.7	45.7	91	43.2	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20111008 00:40	45.7	45.7	45.7	91	43.2	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20111008 00:45	45.6	45.6	45.6	90	42.8	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 00:50	45.5	45.5	45.5	91	43.0	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 00:55	45.4	45.4	45.4	91	42.9	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 01:00	45.3	45.3	45.3	91	42.8	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 01:05	45.2	45.2	45.2	91	42.7	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 01:10	45.0	45.0	45.0	91	42.5	0	0	-100000	0.00	30.486	0	0.000	-100000.0
20111008 01:15	45.0	45.0	45.0	91	42.5	0	0	-100000	0.00	30.487	0	0.000	-100000.0
20111008 01:20	44.8	44.8	44.8	91	42.3	0	0	-100000	0.00	30.487	0	0.000	-100000.0
20111008 01:25	44.9	44.9	44.9	92	42.7	0	1	202	0.00	30.487	0	0.000	-100000.0
20111008 01:30	45.0	45.0	45.0	92	42.8	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20111008 01:35	45.0	45.0	45.0	92	42.8	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20111008 01:40	45.1	45.1	45.1	92	42.9	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20111008 01:45	45.1	45.1	45.1	92	42.9	0	0	-100000	0.00	30.479	0	0.000	-100000.0
20111008 01:50	45.0	45.0	45.0	92	42.8	0	0	-100000	0.00	30.479	0	0.000	-100000.0
20111008 01:55	44.9	44.9	44.9	92	42.7	0	0	-100000	0.00	30.479	0	0.000	-100000.0
20111008 02:00	44.7	44.7	44.7	92	42.5	0	0	-100000	0.00	30.477	0	0.000	-100000.0
20111008 02:05	44.8	44.8	44.8	92	42.6	0	0	-100000	0.00	30.477	0	0.000	-100000.0
20111008 02:10	44.8	44.8	44.8	92	42.6	0	0	-100000	0.00	30.477	0	0.000	-100000.0
20111008 02:15	44.7	44.7	44.7	92	42.5	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20111008 02:20	44.5	44.5	44.5	92	42.3	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20111008 02:25	44.4	44.4	44.4	92	42.2	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20111008 02:30	44.3	44.3	44.3	93	42.4	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20111008 02:35	44.2	44.2	44.2	93	42.3	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20111008 02:40	44.1	44.1	44.1	93	42.2	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20111008 02:45	44.0	44.0	44.0	93	42.1	0	0	-100000	0.00	30.472	0	0.000	-100000.0
20111008 02:50	44.2	44.2	44.2	93	42.3	0	0	-100000	0.00	30.472	0	0.000	-100000.0
20111008 02:55	44.2	44.2	44.2	93	42.3	0	0	-100000	0.00	30.472	0	0.000	-100000.0
20111008 03:00	44.4	44.4	44.4	93	42.5	0	0	-100000	0.00	30.464	0	0.000	-100000.0
20111008 03:05	44.4	44.4	44.4	93	42.5	0	0	-100000	0.00	30.464	0	0.000	-100000.0
20111008 03:10	44.4	44.4	44.4	93	42.5	0	0	-100000	0.00	30.464	0	0.000	-100000.0
20111008 03:15	44.3	44.3	44.3	93	42.4	0	0	-100000	0.00	30.459	0	0.000	-100000.0
20111008 03:20	44.4	44.4	44.4	94	42.8	0	0	-100000	0.00	30.459	0	0.000	-100000.0
20111008 03:25	44.4	44.4	44.4	93	42.5	0	0	-100000	0.00	30.459	0	0.000	-100000.0
20111008 03:30	44.1	44.1	44.1	93	42.2	0	0	-100000	0.00	30.461	0	0.000	-100000.0
20111008 03:35	43.7	43.7	43.7	93	41.8	0	0	-100000	0.00	30.461	0	0.000	-100000.0
20111008 03:40	43.7	43.7	43.7	94	42.1	0	0	-100000	0.00	30.461	0	0.000	-100000.0
20111008 03:45	43.6	43.6	43.6	94	42.0	0	0	-100000	0.00	30.462	0	0.000	-100000.0
20111008 03:50	43.4	43.4	43.4	94	41.8	0	0	-100000	0.00	30.462	0	0.000	-100000.0
20111008 03:55	43.3	43.3	43.3	94	41.7	0	0	-100000	0.00	30.462	0	0.000	-100000.0
20111008 04:00	43.3	43.3	43.3	94	41.7	0	0	-100000	0.00	30.469	0	0.000	-100000.0
