--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20090113 00:00	14.3	14.3	14.3	87	11.2	0	1	45	0.00	30.360	0	0.000	-100000.0
20090113 00:05	14.3	14.3	14.3	87	11.2	0	2	45	0.00	30.360	0	0.000	-100000.0
20090113 00:10	14.3	14.3	14.3	87	11.2	1	2	68	0.00	30.360	0	0.000	-100000.0
20090113 00:15	14.4	14.4	14.4	87	11.3	0	2	68	0.00	30.367	0	0.000	-100000.0
20090113 00:20	14.9	14.9	14.9	88	12.0	0	1	68	0.00	30.367	0	0.000	-100000.0
20090113 00:25	15.1	15.1	15.1	87	11.9	0	1	68	0.00	30.367	0	0.000	-100000.0
20090113 00:30	15.3	15.3	15.3	87	12.1	0	1	68	0.00	30.360	0	0.000	-100000.0
20090113 00:35	15.5	15.5	15.5	87	12.3	0	0	-100000	0.00	30.360	0	0.000	-100000.0
20090113 00:40	15.9	15.9	15.9	87	12.7	0	2	68	0.00	30.360	0	0.000	-100000.0
20090113 00:45	16.4	16.4	16.4	87	13.2	0	1	68	0.00	30.356	0	0.000	-100000.0
20090113 00:50	16.3	16.3	16.3	87	13.1	0	1	68	0.00	30.356	0	0.000	-100000.0
20090113 00:55	15.5	15.5	15.5	84	11.5	1	2	158	0.00	30.356	0	0.000	-100000.0
20090113 01:00	14.3	14.3	14.3	84	10.4	1	3	180	0.00	30.354	0	0.000	-100000.0
20090113 01:05	13.4	13.4	13.4	85	9.7	0	2	180	0.00	30.354	0	0.000	-100000.0
20090113 01:10	12.9	12.9	12.9	86	9.5	0	1	180	0.00	30.354	0	0.000	-100000.0
20090113 01:15	12.5	12.5	12.5	86	9.1	0	1	180	0.00	30.354	0	0.000	-100000.0
20090113 01:20	12.3	12.3	12.3	87	9.2	0	2	180	0.00	30.354	0	0.000	-100000.0
20090113 01:25	12.4	12.4	12.4	88	9.5	0	2	202	0.00	30.354	0	0.000	-100000.0
20090113 01:30	12.5	12.5	12.5	89	9.9	0	1	202	0.00	30.344	0	0.000	-100000.0
20090113 01:35	13.1	13.1	13.1	89	10.5	0	1	112	0.00	30.344	0	0.000	-100000.0
20090113 01:40	13.2	13.2	13.2	88	10.3	0	1	112	0.00	30.344	0	0.000	-100000.0
20090113 01:45	13.0	13.0	13.0	88	10.1	0	1	112	0.00	30.352	0	0.000	-100000.0
20090113 01:50	13.0	13.0	13.0	88	10.1	0	1	112	0.00	30.352	0	0.000	-100000.0
20090113 01:55	13.2	13.2	13.2	89	10.6	0	1	112	0.00	30.352	0	0.000	-100000.0
20090113 02:00	13.2	13.2	13.2	88	10.3	0	1	90	0.00	30.361	0	0.000	-100000.0
20090113 02:05	13.5	13.5	13.5	89	10.9	0	1	90	0.00	30.361	0	0.000	-100000.0
20090113 02:10	13.5	13.5	13.5	88	10.6	0	1	90	0.00	30.361	0	0.000	-100000.0
20090113 02:15	13.8	13.8	13.8	89	11.2	0	2	90	0.00	30.360	0	0.000	-100000.0
20090113 02:20	13.7	13.7	13.7	89	11.1	0	1	90	0.00	30.360	0	0.000	-100000.0
20090113 02:25	13.7	13.7	13.7	89	11.1	0	1	90	0.00	30.360	0	0.000	-100000.0
20090113 02:30	13.7	13.7	13.7	89	11.1	0	1	90	0.00	30.355	0	0.000	-100000.0
20090113 02:35	13.8	13.8	13.8	89	11.2	0	2	90	0.00	30.355	0	0.000	-100000.0
20090113 02:40	13.9	13.9	13.9	89	11.3	0	2	90	0.00	30.355	0	0.000	-100000.0
20090113 02:45	14.1	14.1	14.1	90	11.7	0	1	90	0.00	30.344	0	0.000	-100000.0
20090113 02:50	14.1	14.1	14.1	89	11.5	0	1	90	0.00	30.344	0	0.000	-100000.0
20090113 02:55	14.2	14.2	14.2	89	11.6	0	2	90	0.00	30.344	0	0.000	-100000.0
20090113 03:00	14.4	14.4	14.4	89	11.8	0	1	90	0.00	30.338	0	0.000	-100000.0
20090113 03:05	14.4	14.4	14.4	89	11.8	0	0	-100000	0.00	30.338	0	0.000	-100000.0
20090113 03:10	14.1	14.1	14.1	88	11.2	0	1	90	0.00	30.338	0	0.000	-100000.0
20090113 03:15	14.0	14.0	14.0	89	11.4	0	3	202	0.00	30.333	0	0.000	-100000.0
20090113 03:20	13.7	13.7	13.7	89	11.1	0	2	202	0.00	30.333	0	0.000	-100000.0
20090113 03:25	13.6	13.6	13.6	89	11.0	0	0	-100000	0.00	30.333	0	0.000	-100000.0
20090113 03:30	13.4	13.4	13.4	88	10.5	0	0	-100000	0.00	30.327	0	0.000	-100000.0
20090113 03:35	13.1	13.1	13.1	88	10.2	0	0	-100000	0.00	30.327	0	0.000	-100000.0
20090113 03:40	13.2	13.2	13.2	89	10.6	0	0	-100000	0.00	30.327	0	0.000	-100000.0
20090113 03:45	13.3	13.3	13.3	89	10.7	0	0	-100000	0.00	30.335	0	0.000	-100000.0
20090113 03:50	13.6	13.6	13.6	90	11.2	0	0	-100000	0.00	30.335	0	0.000	-100000.0
20090113 03:55	13.4	13.4	13.4	89	10.8	0	0	-100000	0.00	30.335	0	0.000	-100000.0
20090113 04:00	12.7	12.7	12.7	88	9.8	0	1	202	0.00	30.343	0	0.000	-100000.0
20090113 04:05	12.2	12.2	12.2	88	9.3	0	1	202	0.00	30.343	0	0.000	-100000.0
20090113 04:10	12.2	12.2	12.2	89	9.6	0	1	135	0.00	30.343	0	0.000	-100000.0
20090113 04:15	12.4	12.4	12.4	89	9.8	0	1	112	0.00	30.338	0	0.000	-100000.0
20090113 04:20	12.4	12.4	12.4	89	9.8	0	1	112	0.00	30.338	0	0.000	-100000.0
20090113 04:25	12.4	12.4	12.4	89	9.8	0	0	-100000	0.00	30.338	0	0.000	-100000.0
