--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20110521 00:00	58.1	58.1	58.1	96	57.0	0	0	-100000	0.00	30.002	0	0.000	-100000.0
20110521 00:05	57.9	57.9	57.9	96	56.8	0	0	-100000	0.00	30.002	0	0.000	-100000.0
20110521 00:10	57.6	57.6	57.6	96	56.5	0	1	22	0.00	30.002	0	0.000	-100000.0
20110521 00:15	57.5	57.5	57.5	96	56.4	0	0	-100000	0.00	30.002	0	0.000	-100000.0
20110521 00:20	57.5	57.5	57.5	97	56.7	0	0	-100000	0.00	30.002	0	0.000	-100000.0
20110521 00:25	57.7	57.7	57.7	97	56.9	0	0	-100000	0.00	30.002	0	0.000	-100000.0
20110521 00:30	57.8	57.8	57.8	97	57.0	0	0	-100000	0.00	29.995	0	0.000	-100000.0
20110521 00:35	57.6	57.6	57.6	97	56.8	0	0	-100000	0.00	29.995	0	0.000	-100000.0
20110521 00:40	57.5	57.5	57.5	97	56.7	0	2	22	0.00	29.995	0	0.000	-100000.0
20110521 00:45	57.2	57.2	57.2	97	56.4	0	1	22	0.00	30.001	0	0.000	-100000.0
20110521 00:50	56.9	56.9	56.9	97	56.1	0	2	22	0.00	30.001	0	0.000	-100000.0
20110521 00:55	56.8	56.8	56.8	97	56.0	0	2	22	0.00	30.001	0	0.000	-100000.0
20110521 01:00	56.7	56.7	56.7	97	55.9	0	1	22	0.00	30.001	0	0.000	-100000.0
20110521 01:05	56.6	56.6	56.6	97	55.8	0	1	22	0.00	30.001	0	0.000	-100000.0
20110521 01:10	56.5	56.5	56.5	97	55.7	0	1	22	0.00	30.001	0	0.000	-100000.0
20110521 01:15	56.5	56.5	56.5	97	55.7	0	1	22	0.00	30.000	0	0.000	-100000.0
20110521 01:20	56.4	56.4	56.4	97	55.6	0	1	22	0.00	30.000	0	0.000	-100000.0
20110521 01:25	56.2	56.2	56.2	97	55.4	0	0	-100000	0.00	30.000	0	0.000	-100000.0
20110521 01:30	56.1	56.1	56.1	97	55.3	0	0	-100000	0.00	29.988	0	0.000	-100000.0
20110521 01:35	56.0	56.0	56.0	97	55.2	0	0	-100000	0.00	29.988	0	0.000	-100000.0
20110521 01:40	55.9	55.9	55.9	97	55.1	0	0	-100000	0.00	29.988	0	0.000	-100000.0
20110521 01:45	55.9	55.9	55.9	97	55.1	0	0	-100000	0.00	29.978	0	0.000	-100000.0
20110521 01:50	55.9	55.9	55.9	97	55.1	0	0	-100000	0.01	29.978	0	0.000	-100000.0
20110521 01:55	55.9	55.9	55.9	97	55.1	0	1	22	0.00	29.978	0	0.000	-100000.0
20110521 02:00	56.1	56.1	56.1	97	55.3	0	2	22	0.00	29.975	0	0.000	-100000.0
20110521 02:05	56.0	56.0	56.0	97	55.2	0	1	22	0.00	29.975	0	0.000	-100000.0
20110521 02:10	56.0	56.0	56.0	97	55.2	0	1	22	0.00	29.975	0	0.000	-100000.0
20110521 02:15	55.9	55.9	55.9	97	55.1	0	1	22	0.00	29.974	0	0.000	-100000.0
20110521 02:20	56.0	56.0	56.0	97	55.2	0	1	22	0.00	29.974	0	0.000	-100000.0
20110521 02:25	56.1	56.1	56.1	97	55.3	0	1	22	0.00	29.974	0	0.000	-100000.0
20110521 02:30	56.1	56.1	56.1	97	55.3	0	1	22	0.00	29.973	0	0.000	-100000.0
20110521 02:35	56.2	56.2	56.2	97	55.4	0	2	22	0.00	29.973	0	0.000	-100000.0
20110521 02:40	56.2	56.2	56.2	97	55.4	0	1	22	0.00	29.973	0	0.000	-100000.0
20110521 02:45	56.1	56.1	56.1	97	55.3	0	1	22	0.00	29.974	0	0.000	-100000.0
20110521 02:50	56.1	56.1	56.1	98	55.5	0	1	22	0.00	29.974	0	0.000	-100000.0
20110521 02:55	56.1	56.1	56.1	97	55.3	0	1	22	0.00	29.974	0	0.000	-100000.0
20110521 03:00	56.2	56.2	56.2	98	55.6	0	1	22	0.00	29.971	0	0.000	-100000.0
20110521 03:05	56.3	56.3	56.3	98	55.7	0	1	22	0.00	29.971	0	0.000	-100000.0
20110521 03:10	56.3	56.3	56.3	98	55.7	0	3	22	0.00	29.971	0	0.000	-100000.0
20110521 03:15	56.3	56.3	56.3	98	55.7	0	1	22	0.00	29.971	0	0.000	-100000.0
20110521 03:20	56.3	56.3	56.3	98	55.7	0	1	22	0.00	29.971	0	0.000	-100000.0
20110521 03:25	56.4	56.4	56.4	98	55.8	0	1	22	0.00	29.971	0	0.000	-100000.0
20110521 03:30	56.4	56.4	56.4	98	55.8	0	2	22	0.00	29.971	0	0.000	-100000.0
20110521 03:35	56.4	56.4	56.4	98	55.8	0	2	22	0.00	29.971	0	0.000	-100000.0
20110521 03:40	56.4	56.4	56.4	98	55.8	0	1	22	0.00	29.971	0	0.000	-100000.0
20110521 03:45	56.7	56.7	56.7	98	56.1	1	4	22	0.00	29.969	0	0.000	-100000.0
20110521 03:50	57.0	57.0	57.0	98	56.4	1	4	22	0.00	29.969	0	0.000	-100000.0
20110521 03:55	57.1	57.1	57.1	98	56.5	0	0	-100000	0.00	29.969	0	0.000	-100000.0
20110521 04:00	57.1	57.1	57.1	98	56.5	0	2	22	0.00	29.957	0	0.000	-100000.0
20110521 04:05	57.2	57.2	57.2	98	56.6	0	1	22	0.00	29.957	0	0.000	-100000.0
20110521 04:10	57.1	57.1	57.1	98	56.5	0	3	22	0.00	29.957	0	0.000	-100000.0
20110521 04:15	57.1	57.1	57.1	98	56.5	0	1	22	0.00	29.956	0	0.000	-100000.0
20110521 04:20	56.9	56.9	56.9	98	56.3	0	0	-100000	0.00	29.956	0	0.000	-100000.0
20110521 04:25	56.8	56.8	56.8	98	56.2	0	0	-100000	0.00	29.956	0	0.000	-100000.0
20110521 04:30	56.9	56.9	56.9	98	56.3	0	0	-100000	0.00	29.957	0	0.000	-100000.0
20110521 04:35	56.8	56.8	56.8	98	56.2	0	0	-100000	0.00	29.957	0	0.000	-100000.0
20110521 04:40	56.8	56.8	56.8	98	56.2	0	1	22	0.00	29.957	0	0.000	-100000.0
20110521 04:45	56.8	56.8	56.8	98	56.2	0	0	-100000	0.00	29.964	0	0.000	-100000.0
20110521 04:50	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.964	0	0.000	-100000.0
20110521 04:55	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.964	0	0.000	-100000.0
20110521 05:00	56.6	56.6	56.6	98	56.0	0	1	22	0.00	29.966	0	0.000	-100000.0
20110521 05:05	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.966	0	0.000	-100000.0
20110521 05:10	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.966	0	0.000	-100000.0
20110521 05:15	56.6	56.6	56.6	98	56.0	0	0	-100000	0.00	29.967	0	0.000	-100000.0
20110521 05:20	56.6	56.6	56.6	98	56.0	0	0	-100000	0.00	29.967	0	0.000	-100000.0
20110521 05:25	56.7	56.7	56.7	98	56.1	0	0	-100000	0.00	29.967	0	0.000	-100000.0
20110521 05:30	56.8	56.8	56.8	98	56.2	0	0	-100000	0.00	29.972	0	0.000	-100000.0
20110521 05:35	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.972	0	0.000	-100000.0
20110521 05:40	56.8	56.8	56.8	98	56.2	0	0	-100000	0.00	29.972	0	0.000	-100000.0
20110521 05:45	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.975	0	0.000	-100000.0
20110521 05:50	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.975	3	0.000	-100000.0
20110521 05:55	56.6	56.6	56.6	98	56.0	0	1	22	0.00	29.975	8	0.000	-100000.0
20110521 06:00	56.7	56.7	56.7	98	56.1	0	1	22	0.00	29.976	11	0.000	-100000.0
20110521 06:05	56.8	56.8	56.8	98	56.2	0	1	22	0.00	29.976	11	0.000	-100000.0
20110521 06:10	56.9	56.9	56.9	98	56.3	0	0	-100000	0.00	29.976	12	0.000	-100000.0
20110521 06:15	57.0	57.0	57.0	98	56.4	0	0	-100000	0.00	29.982	16	0.000	-100000.0
20110521 06:20	57.1	57.1	57.1	98	56.5	0	0	-100000	0.00	29.982	14	0.000	-100000.0
20110521 06:25	57.2	57.2	57.2	98	56.6	0	0	-100000	0.00	29.982	18	0.000	-100000.0
20110521 06:30	57.4	57.4	57.4	98	56.8	0	0	-100000	0.00	29.984	33	0.000	-100000.0
20110521 06:35	57.4	57.4	57.4	98	56.8	0	0	-100000	0.00	29.984	36	0.000	-100000.0
20110521 06:40	57.5	57.5	57.5	98	56.9	0	0	-100000	0.00	29.984	41	0.000	-100000.0
20110521 06:45	57.6	57.6	57.6	98	57.0	0	0	-100000	0.00	29.986	45	0.000	-100000.0
20110521 06:50	57.7	57.7	57.7	98	57.1	0	0	-100000	0.00	29.986	48	0.000	-100000.0
20110521 06:55	57.7	57.7	57.7	98	57.1	0	0	-100000	0.00	29.986	53	0.000	-100000.0
20110521 07:00	57.7	57.7	57.7	98	57.1	0	1	22	0.00	29.998	59	0.001	-100000.0
20110521 07:05	57.8	57.8	57.8	98	57.2	0	1	22	0.00	29.998	46	0.000	-100000.0
20110521 07:10	57.8	57.8	57.8	98	57.2	0	2	22	0.00	29.998	45	0.000	-100000.0
20110521 07:15	57.8	57.8	57.8	98	57.2	0	1	22	0.00	30.006	52	0.000	-100000.0
20110521 07:20	57.9	57.9	57.9	98	57.3	0	1	22	0.00	30.006	55	0.000	-100000.0
20110521 07:25	57.8	57.8	57.8	98	57.2	0	1	22	0.00	30.006	44	0.000	-100000.0
20110521 07:30	57.9	57.9	57.9	98	57.3	0	1	22	0.00	30.005	53	0.000	-100000.0
20110521 07:35	57.8	57.8	57.8	98	57.2	0	1	22	0.00	30.005	49	0.000	-100000.0
20110521 07:40	57.9	57.9	57.9	98	57.3	0	1	22	0.00	30.005	87	0.000	-100000.0
20110521 07:45	58.2	58.2	58.2	98	57.6	0	0	-100000	0.00	30.001	100	0.000	-100000.0
20110521 07:50	58.6	58.6	58.6	99	58.3	0	0	-100000	0.00	30.001	130	0.000	-100000.0
20110521 07:55	59.0	59.0	59.0	98	58.4	0	0	-100000	0.00	30.001	242	0.000	-100000.0
20110521 08:00	59.0	59.0	59.0	98	58.4	0	1	22	0.00	30.003	249	0.002	-100000.0
20110521 08:05	59.0	59.0	59.0	98	58.4	0	1	22	0.00	30.003	292	0.000	-100000.0
20110521 08:10	59.5	59.5	59.5	98	58.9	0	1	22	0.00	30.003	408	0.000	-100000.0
20110521 08:15	59.6	59.6	59.6	98	59.0	0	1	22	0.00	30.007	336	0.000	-100000.0
20110521 08:20	59.9	59.9	59.9	98	59.3	0	1	22	0.00	30.007	287	0.000	-100000.0
20110521 08:25	59.7	59.7	59.7	98	59.1	0	2	22	0.00	30.007	259	0.000	-100000.0
20110521 08:30	59.7	59.7	59.7	98	59.1	0	1	22	0.00	30.014	215	0.000	-100000.0
20110521 08:35	59.6	59.6	59.6	98	59.0	0	1	22	0.00	30.014	188	0.000	-100000.0
20110521 08:40	59.9	59.9	59.9	98	59.3	0	1	22	0.00	30.014	141	0.000	-100000.0
20110521 08:45	59.8	59.8	59.8	98	59.2	1	3	22	0.00	30.016	113	0.000	-100000.0
20110521 08:50	59.7	59.7	59.7	98	59.1	0	2	22	0.00	30.016	120	0.000	-100000.0
20110521 08:55	59.6	59.6	59.6	98	59.0	0	1	22	0.00	30.016	141	0.000	-100000.0
20110521 09:00	60.0	60.0	60.0	98	59.4	0	2	22	0.00	30.012	144	0.005	-100000.0
20110521 09:05	60.0	60.0	60.0	98	59.4	1	3	22	0.00	30.012	126	0.000	-100000.0
20110521 09:10	59.9	59.9	59.9	98	59.3	0	2	22	0.00	30.012	178	0.000	-100000.0
20110521 09:15	60.0	60.0	60.0	98	59.4	1	2	22	0.00	30.013	211	0.000	-100000.0
20110521 09:20	60.2	60.2	60.2	98	59.6	1	4	22	0.00	30.013	185	0.000	-100000.0
20110521 09:25	60.5	60.5	60.5	98	59.9	1	4	22	0.00	30.013	195	0.000	-100000.0
20110521 09:30	60.5	60.5	60.5	98	59.9	2	4	22	0.00	30.016	231	0.000	-100000.0
20110521 09:35	60.7	60.7	60.7	98	60.1	1	4	22	0.00	30.016	299	0.000	-100000.0
20110521 09:40	60.9	60.9	60.9	98	60.3	2	4	22	0.00	30.016	305	0.000	-100000.0
20110521 09:45	61.1	61.1	61.1	97	60.2	0	2	22	0.00	30.014	306	0.000	-100000.0
20110521 09:50	61.3	61.3	61.3	97	60.4	1	5	22	0.00	30.014	384	0.000	-100000.0
20110521 09:55	61.5	61.5	61.5	97	60.6	2	5	22	0.00	30.014	412	0.000	-100000.0
20110521 10:00	61.6	61.6	61.6	96	60.4	2	4	22	0.00	30.013	302	0.005	-100000.0
20110521 10:05	62.0	62.0	62.0	97	61.1	0	2	22	0.00	30.013	354	0.000	-100000.0
20110521 10:10	62.5	62.5	62.5	96	61.3	0	2	22	0.00	30.013	359	0.000	-100000.0
20110521 10:15	62.7	62.7	62.7	96	61.5	0	1	22	0.00	30.017	392	0.000	-100000.0
20110521 10:20	63.1	63.1	63.1	95	61.6	1	3	22	0.00	30.017	501	0.000	-100000.0
20110521 10:25	63.5	63.5	63.5	95	62.0	0	3	68	0.00	30.017	359	0.000	-100000.0
20110521 10:30	63.7	63.7	63.7	94	61.9	0	3	45	0.00	30.015	395	0.000	-100000.0
20110521 10:35	63.9	63.9	63.9	93	61.8	1	3	90	0.00	30.015	486	0.000	-100000.0
20110521 10:40	64.3	64.3	64.3	92	61.9	1	3	90	0.00	30.015	487	0.000	-100000.0
20110521 10:45	64.4	64.4	64.4	91	61.7	2	4	90	0.00	30.019	548	0.000	-100000.0
20110521 10:50	65.1	65.1	65.1	90	62.1	1	3	90	0.00	30.019	538	0.000	-100000.0
20110521 10:55	65.9	65.9	65.9	89	62.6	0	1	90	0.00	30.019	325	0.000	-100000.0
20110521 11:00	66.2	66.2	66.2	87	62.2	0	1	90	0.00	30.029	188	0.010	-100000.0
20110521 11:05	66.2	66.2	66.2	86	61.9	0	2	90	0.00	30.029	174	0.000	-100000.0
20110521 11:10	65.7	65.7	65.7	86	61.4	0	2	90	0.00	30.029	192	0.000	-100000.0
20110521 11:15	65.6	65.6	65.6	86	61.3	0	0	-100000	0.00	30.024	212	0.000	-100000.0
20110521 11:20	65.8	65.8	65.8	87	61.8	0	0	-100000	0.00	30.024	269	0.000	-100000.0
20110521 11:25	66.2	66.2	66.2	86	61.9	0	4	90	0.00	30.024	379	0.000	-100000.0
20110521 11:30	65.9	65.9	65.9	86	61.6	2	4	90	0.00	30.027	395	0.000	-100000.0
20110521 11:35	65.9	65.9	65.9	86	61.6	0	2	90	0.00	30.027	376	0.000	-100000.0
20110521 11:40	66.8	66.8	66.8	87	62.8	0	1	90	0.00	30.027	913	0.000	-100000.0
20110521 11:45	68.4	68.4	68.4	83	63.0	0	2	90	0.00	30.029	958	0.000	-100000.0
20110521 11:50	69.0	69.0	69.0	81	62.9	1	3	90	0.00	30.029	1070	0.000	-100000.0
20110521 11:55	69.8	69.8	69.8	78	62.6	1	5	90	0.00	30.029	1269	0.000	-100000.0
20110521 12:00	70.5	70.5	70.5	77	62.9	1	4	158	0.00	30.028	1286	0.013	-100000.0
20110521 12:05	70.5	70.5	70.5	75	62.2	1	4	158	0.00	30.028	404	0.000	-100000.0
20110521 12:10	70.4	70.4	70.4	76	62.5	0	3	158	0.00	30.028	360	0.000	-100000.0
20110521 12:15	69.7	69.7	69.7	78	62.5	3	6	315	0.00	30.018	1171	0.000	-100000.0
20110521 12:20	69.3	69.3	69.3	78	62.1	3	7	292	0.00	30.018	1090	0.000	-100000.0
20110521 12:25	69.3	69.3	69.3	79	62.5	2	6	292	0.00	30.018	1064	0.000	-100000.0
20110521 12:30	69.3	69.3	69.3	77	61.8	3	7	270	0.00	30.016	1024	0.000	-100000.0
20110521 12:35	69.1	69.1	69.1	78	61.9	4	10	315	0.00	30.016	940	0.000	-100000.0
20110521 12:40	69.6	69.6	69.6	79	62.8	1	7	270	0.00	30.016	933	0.000	-100000.0
20110521 12:45	69.5	69.5	69.5	76	61.6	4	6	270	0.00	30.011	953	0.000	-100000.0
20110521 12:50	69.6	69.6	69.6	77	62.1	2	6	270	0.00	30.011	980	0.000	-100000.0
20110521 12:55	70.4	70.4	70.4	75	62.1	2	6	338	0.00	30.011	958	0.000	-100000.0
20110521 13:00	70.5	70.5	70.5	74	61.8	3	5	270	0.00	30.001	515	0.021	-100000.0
20110521 13:05	70.6	70.6	70.6	74	61.9	3	6	248	0.00	30.001	1024	0.000	-100000.0
20110521 13:10	71.1	71.1	71.1	73	62.0	3	7	270	0.00	30.001	956	0.000	-100000.0
20110521 13:15	71.4	71.4	71.4	73	62.3	3	7	225	0.00	30.001	1086	0.000	-100000.0
20110521 13:20	72.1	72.1	72.1	70	61.8	2	7	248	0.00	30.001	1099	0.000	-100000.0
20110521 13:25	73.3	73.3	73.3	68	62.1	2	7	202	0.00	30.001	870	0.000	-100000.0
20110521 13:30	72.8	72.8	72.8	67	61.2	2	5	315	0.00	30.000	998	0.000	-100000.0
20110521 13:35	72.4	72.4	72.4	67	60.8	2	6	248	0.00	30.000	771	0.000	-100000.0
20110521 13:40	72.7	72.7	72.7	67	61.1	1	5	248	0.00	30.000	704	0.000	-100000.0
20110521 13:45	72.9	72.9	72.9	66	60.9	1	4	248	0.00	29.998	514	0.000	-100000.0
20110521 13:50	72.4	72.4	72.4	66	60.4	2	4	270	0.00	29.998	424	0.000	-100000.0
20110521 13:55	71.7	71.7	71.7	67	60.1	3	7	270	0.00	29.998	312	0.000	-100000.0
20110521 14:00	71.6	71.6	71.6	67	60.0	2	4	270	0.00	30.000	209	0.017	-100000.0
20110521 14:05	71.4	71.4	71.4	67	59.9	1	3	270	0.00	30.000	175	0.000	-100000.0
20110521 14:10	71.6	71.6	71.6	68	60.5	0	1	270	0.00	30.000	149	0.000	-100000.0
20110521 14:15	71.6	71.6	71.6	67	60.0	0	1	270	0.00	30.000	140	0.000	-100000.0
20110521 14:20	71.5	71.5	71.5	69	60.8	0	1	270	0.00	30.000	171	0.000	-100000.0
20110521 14:25	71.4	71.4	71.4	70	61.1	0	3	270	0.00	30.000	217	0.000	-100000.0
20110521 14:30	71.1	71.1	71.1	72	61.6	2	4	112	0.00	30.000	262	0.000	-100000.0
20110521 14:35	70.8	70.8	70.8	74	62.1	1	4	112	0.00	30.000	252	0.000	-100000.0
20110521 14:40	70.7	70.7	70.7	74	62.0	1	4	112	0.00	30.000	278	0.000	-100000.0
20110521 14:45	70.9	70.9	70.9	74	62.2	1	3	112	0.00	30.000	275	0.000	-100000.0
20110521 14:50	71.0	71.0	71.0	74	62.3	1	3	112	0.00	30.000	423	0.000	-100000.0
20110521 14:55	71.1	71.1	71.1	71	61.2	1	4	112	0.00	30.000	356	0.000	-100000.0
20110521 15:00	70.9	70.9	70.9	72	61.4	2	5	112	0.00	30.001	233	0.006	-100000.0
20110521 15:05	70.7	70.7	70.7	73	61.6	1	5	68	0.00	30.001	187	0.000	-100000.0
20110521 15:10	70.7	70.7	70.7	75	62.4	1	3	90	0.00	30.001	176	0.000	-100000.0
20110521 15:15	70.5	70.5	70.5	76	62.6	1	3	68	0.00	30.000	139	0.000	-100000.0
20110521 15:20	70.2	70.2	70.2	78	63.0	2	6	22	0.00	30.000	104	0.000	-100000.0
20110521 15:25	69.7	69.7	69.7	81	63.6	3	7	22	0.00	30.000	62	0.000	-100000.0
