--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20091021 00:00	49.4	49.4	49.4	84	44.8	0	1	0	0.00	30.175	0	0.000	-100000.0
20091021 00:05	49.2	49.2	49.2	85	44.9	0	1	0	0.00	30.175	0	0.000	-100000.0
20091021 00:10	49.1	49.1	49.1	85	44.8	0	1	0	0.00	30.175	0	0.000	-100000.0
20091021 00:15	49.3	49.3	49.3	84	44.7	0	1	0	0.00	30.177	0	0.000	-100000.0
20091021 00:20	49.4	49.4	49.4	85	45.1	0	1	0	0.00	30.177	0	0.000	-100000.0
20091021 00:25	49.6	49.6	49.6	85	45.3	0	1	0	0.00	30.177	0	0.000	-100000.0
20091021 00:30	49.6	49.6	49.6	84	45.0	0	1	0	0.00	30.182	0	0.000	-100000.0
20091021 00:35	49.7	49.7	49.7	84	45.1	0	1	0	0.00	30.182	0	0.000	-100000.0
20091021 00:40	49.7	49.7	49.7	83	44.7	0	0	-100000	0.00	30.182	0	0.000	-100000.0
20091021 00:45	49.8	49.8	49.8	83	44.8	0	0	-100000	0.00	30.183	0	0.000	-100000.0
20091021 00:50	49.9	49.9	49.9	83	44.9	0	0	-100000	0.00	30.183	0	0.000	-100000.0
20091021 00:55	50.0	50.0	50.0	82	44.7	0	0	-100000	0.00	30.183	0	0.000	-100000.0
20091021 01:00	50.2	50.2	50.2	82	44.9	0	0	-100000	0.00	30.189	0	0.000	-100000.0
20091021 01:05	50.1	50.1	50.1	83	45.1	0	0	-100000	0.00	30.189	0	0.000	-100000.0
20091021 01:10	49.9	49.9	49.9	84	45.3	0	0	-100000	0.00	30.189	0	0.000	-100000.0
20091021 01:15	49.8	49.8	49.8	84	45.2	0	0	-100000	0.00	30.187	0	0.000	-100000.0
20091021 01:20	49.7	49.7	49.7	84	45.1	0	0	-100000	0.00	30.187	0	0.000	-100000.0
20091021 01:25	49.5	49.5	49.5	85	45.2	0	0	-100000	0.00	30.187	0	0.000	-100000.0
20091021 01:30	49.5	49.5	49.5	85	45.2	0	0	-100000	0.00	30.190	0	0.000	-100000.0
20091021 01:35	49.4	49.4	49.4	85	45.1	0	0	-100000	0.00	30.190	0	0.000	-100000.0
20091021 01:40	49.5	49.5	49.5	85	45.2	0	0	-100000	0.00	30.190	0	0.000	-100000.0
20091021 01:45	49.5	49.5	49.5	85	45.2	0	0	-100000	0.00	30.191	0	0.000	-100000.0
20091021 01:50	49.5	49.5	49.5	85	45.2	0	1	0	0.00	30.191	0	0.000	-100000.0
20091021 01:55	49.5	49.5	49.5	85	45.2	0	2	0	0.00	30.191	0	0.000	-100000.0
