--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20111012 00:00	57.7	57.7	57.7	80	51.6	1	3	135	0.00	30.281	0	0.001	-100000.0
20111012 00:05	57.5	57.5	57.5	81	51.7	1	3	135	0.00	30.281	0	0.000	-100000.0
20111012 00:10	57.5	57.5	57.5	81	51.7	2	4	135	0.00	30.281	0	0.000	-100000.0
20111012 00:15	57.7	57.7	57.7	80	51.6	2	6	135	0.00	30.276	0	0.000	-100000.0
20111012 00:20	58.2	58.2	58.2	78	51.4	3	7	135	0.00	30.276	0	0.000	-100000.0
20111012 00:25	58.5	58.5	58.5	77	51.3	2	7	158	0.00	30.276	0	0.000	-100000.0
20111012 00:30	58.3	58.3	58.3	79	51.8	0	1	158	0.00	30.269	0	0.000	-100000.0
20111012 00:35	57.9	57.9	57.9	80	51.8	0	1	158	0.00	30.269	0	0.000	-100000.0
20111012 00:40	57.4	57.4	57.4	81	51.6	0	1	158	0.00	30.269	0	0.000	-100000.0
20111012 00:45	56.9	56.9	56.9	81	51.1	0	2	158	0.00	30.272	0	0.000	-100000.0
20111012 00:50	57.0	57.0	57.0	80	50.9	0	6	158	0.00	30.272	0	0.000	-100000.0
20111012 00:55	57.3	57.3	57.3	79	50.8	1	6	135	0.00	30.272	0	0.000	-100000.0
20111012 01:00	57.6	57.6	57.6	77	50.4	2	9	135	0.00	30.267	0	0.001	-100000.0
20111012 01:05	58.2	58.2	58.2	73	49.6	4	9	135	0.00	30.267	0	0.000	-100000.0
20111012 01:10	58.2	58.2	58.2	75	50.3	1	5	135	0.00	30.267	0	0.000	-100000.0
20111012 01:15	57.9	57.9	57.9	75	50.0	0	1	135	0.00	30.262	0	0.000	-100000.0
20111012 01:20	57.5	57.5	57.5	78	50.7	0	1	135	0.00	30.262	0	0.000	-100000.0
20111012 01:25	57.1	57.1	57.1	81	51.3	0	0	-100000	0.00	30.262	0	0.000	-100000.0
20111012 01:30	56.3	56.3	56.3	81	50.5	0	0	-100000	0.00	30.262	0	0.000	-100000.0
20111012 01:35	55.6	55.6	55.6	84	50.8	0	1	135	0.00	30.262	0	0.000	-100000.0
20111012 01:40	54.9	54.9	54.9	85	50.5	0	0	-100000	0.00	30.262	0	0.000	-100000.0
20111012 01:45	54.6	54.6	54.6	87	50.8	0	0	-100000	0.00	30.267	0	0.000	-100000.0
20111012 01:50	54.4	54.4	54.4	87	50.6	0	0	-100000	0.00	30.267	0	0.000	-100000.0
20111012 01:55	54.2	54.2	54.2	88	50.7	0	0	-100000	0.00	30.267	0	0.000	-100000.0
20111012 02:00	53.8	53.8	53.8	89	50.6	0	0	-100000	0.00	30.270	0	0.001	-100000.0
20111012 02:05	53.6	53.6	53.6	90	50.7	0	0	-100000	0.00	30.270	0	0.000	-100000.0
20111012 02:10	53.5	53.5	53.5	90	50.6	0	0	-100000	0.00	30.270	0	0.000	-100000.0
20111012 02:15	53.4	53.4	53.4	90	50.5	0	0	-100000	0.00	30.265	0	0.000	-100000.0
20111012 02:20	53.3	53.3	53.3	91	50.7	0	1	135	0.00	30.265	0	0.000	-100000.0
20111012 02:25	53.3	53.3	53.3	91	50.7	0	1	135	0.00	30.265	0	0.000	-100000.0
20111012 02:30	53.3	53.3	53.3	91	50.7	0	0	-100000	0.00	30.266	0	0.000	-100000.0
20111012 02:35	53.3	53.3	53.3	91	50.7	0	0	-100000	0.00	30.266	0	0.000	-100000.0
20111012 02:40	53.2	53.2	53.2	91	50.6	0	0	-100000	0.00	30.266	0	0.000	-100000.0
20111012 02:45	53.1	53.1	53.1	91	50.5	0	0	-100000	0.00	30.267	0	0.000	-100000.0
