--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20090202 00:00	26.3	26.3	26.3	85	22.4	0	2	158	0.00	29.990	0	0.000	-100000.0
20090202 00:05	25.7	25.7	25.7	86	22.1	1	2	158	0.00	29.990	0	0.000	-100000.0
20090202 00:10	25.4	25.4	25.4	87	22.1	1	3	158	0.00	29.990	0	0.000	-100000.0
20090202 00:15	25.4	25.4	25.4	88	22.4	1	3	202	0.00	29.993	0	0.000	-100000.0
20090202 00:20	25.4	25.4	25.4	88	22.4	0	1	202	0.00	29.993	0	0.000	-100000.0
20090202 00:25	25.2	25.2	25.2	88	22.2	0	1	202	0.00	29.993	0	0.000	-100000.0
20090202 00:30	25.3	25.3	25.3	89	22.5	0	0	-100000	0.00	29.993	0	0.000	-100000.0
20090202 00:35	25.4	25.4	25.4	89	22.6	0	0	-100000	0.00	29.993	0	0.000	-100000.0
20090202 00:40	25.4	25.4	25.4	90	22.9	0	0	-100000	0.00	29.993	0	0.000	-100000.0
20090202 00:45	25.5	25.5	25.5	90	23.0	0	0	-100000	0.00	29.996	0	0.000	-100000.0
20090202 00:50	25.3	25.3	25.3	90	22.8	0	0	-100000	0.00	29.996	0	0.000	-100000.0
20090202 00:55	25.1	25.1	25.1	89	22.3	0	1	180	0.00	29.996	0	0.000	-100000.0
20090202 01:00	25.3	25.3	25.3	90	22.8	0	1	180	0.00	29.991	0	0.000	-100000.0
20090202 01:05	25.4	25.4	25.4	90	22.9	0	1	180	0.00	29.991	0	0.000	-100000.0
20090202 01:10	25.6	25.6	25.6	90	23.1	0	1	180	0.00	29.991	0	0.000	-100000.0
20090202 01:15	25.6	25.6	25.6	89	22.8	0	0	-100000	0.00	29.989	0	0.000	-100000.0
20090202 01:20	25.8	25.8	25.8	90	23.3	0	1	180	0.00	29.989	0	0.000	-100000.0
20090202 01:25	26.0	26.0	26.0	90	23.5	0	0	-100000	0.00	29.989	0	0.000	-100000.0
20090202 01:30	25.8	25.8	25.8	90	23.3	0	1	180	0.00	29.979	0	0.000	-100000.0
20090202 01:35	25.4	25.4	25.4	89	22.6	0	1	180	0.00	29.979	0	0.000	-100000.0
20090202 01:40	24.5	24.5	24.5	88	21.5	0	1	180	0.00	29.979	0	0.000	-100000.0
20090202 01:45	24.0	24.0	24.0	89	21.2	0	1	202	0.00	29.987	0	0.000	-100000.0
20090202 01:50	24.0	24.0	24.0	90	21.5	0	1	202	0.00	29.987	0	0.000	-100000.0
20090202 01:55	24.2	24.2	24.2	91	22.0	0	1	202	0.00	29.987	0	0.000	-100000.0
20090202 02:00	24.7	24.7	24.7	91	22.5	0	1	158	0.00	29.982	0	0.000	-100000.0
20090202 02:05	24.8	24.8	24.8	91	22.6	0	1	158	0.00	29.982	0	0.000	-100000.0
20090202 02:10	24.6	24.6	24.6	91	22.4	0	1	158	0.00	29.982	0	0.000	-100000.0
20090202 02:15	24.4	24.4	24.4	90	21.9	0	1	158	0.00	29.978	0	0.000	-100000.0
20090202 02:20	24.6	24.6	24.6	91	22.4	0	1	158	0.00	29.978	0	0.000	-100000.0
20090202 02:25	24.8	24.8	24.8	91	22.6	0	1	158	0.00	29.978	0	0.000	-100000.0
20090202 02:30	25.1	25.1	25.1	91	22.9	0	1	158	0.00	29.975	0	0.000	-100000.0
20090202 02:35	25.6	25.6	25.6	91	23.3	0	2	158	0.00	29.975	0	0.000	-100000.0
20090202 02:40	25.9	25.9	25.9	91	23.6	0	1	135	0.00	29.975	0	0.000	-100000.0
20090202 02:45	25.7	25.7	25.7	90	23.2	0	0	-100000	0.00	29.973	0	0.000	-100000.0
20090202 02:50	25.4	25.4	25.4	89	22.6	1	2	158	0.00	29.973	0	0.000	-100000.0
20090202 02:55	25.2	25.2	25.2	90	22.7	1	2	180	0.00	29.973	0	0.000	-100000.0
20090202 03:00	25.1	25.1	25.1	90	22.6	1	3	202	0.00	29.978	0	0.000	-100000.0
20090202 03:05	24.9	24.9	24.9	89	22.1	1	3	225	0.00	29.978	0	0.000	-100000.0
20090202 03:10	24.7	24.7	24.7	90	22.2	0	2	225	0.00	29.978	0	0.000	-100000.0
20090202 03:15	24.8	24.8	24.8	90	22.3	1	2	225	0.00	29.982	0	0.000	-100000.0
20090202 03:20	24.9	24.9	24.9	90	22.4	0	1	225	0.00	29.982	0	0.000	-100000.0
20090202 03:25	24.7	24.7	24.7	90	22.2	0	2	225	0.00	29.982	0	0.000	-100000.0
20090202 03:30	24.6	24.6	24.6	90	22.1	0	2	180	0.00	29.979	0	0.000	-100000.0
20090202 03:35	24.4	24.4	24.4	90	21.9	1	2	158	0.00	29.979	0	0.000	-100000.0
