--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20090519 00:00	42.3	42.3	42.3	87	38.7	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20090519 00:05	42.1	42.1	42.1	87	38.5	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20090519 00:10	41.9	41.9	41.9	88	38.6	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20090519 00:15	41.7	41.7	41.7	88	38.4	0	0	-100000	0.00	30.400	0	0.000	-100000.0
20090519 00:20	41.4	41.4	41.4	88	38.1	0	0	-100000	0.00	30.400	0	0.000	-100000.0
20090519 00:25	41.2	41.2	41.2	88	37.9	0	0	-100000	0.00	30.400	0	0.000	-100000.0
20090519 00:30	40.8	40.8	40.8	88	37.5	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20090519 00:35	40.5	40.5	40.5	89	37.5	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20090519 00:40	40.5	40.5	40.5	89	37.5	0	0	-100000	0.00	30.399	0	0.000	-100000.0
20090519 00:45	40.4	40.4	40.4	89	37.4	0	0	-100000	0.00	30.395	0	0.000	-100000.0
20090519 00:50	40.1	40.1	40.1	89	37.1	0	1	0	0.00	30.395	0	0.000	-100000.0
20090519 00:55	39.7	39.7	39.7	90	37.0	0	0	-100000	0.00	30.395	0	0.000	-100000.0
20090519 01:00	39.4	39.4	39.4	90	36.7	0	1	0	0.00	30.400	0	0.000	-100000.0
20090519 01:05	39.2	39.2	39.2	90	36.5	0	1	0	0.00	30.400	0	0.000	-100000.0
20090519 01:10	39.2	39.2	39.2	91	36.8	0	1	0	0.00	30.400	0	0.000	-100000.0
20090519 01:15	39.1	39.1	39.1	91	36.7	0	1	0	0.00	30.400	0	0.000	-100000.0
20090519 01:20	39.1	39.1	39.1	91	36.7	0	3	22	0.00	30.400	0	0.000	-100000.0
20090519 01:25	39.2	39.2	39.2	91	36.8	0	2	22	0.00	30.400	0	0.000	-100000.0
20090519 01:30	39.3	39.3	39.3	90	36.6	0	2	45	0.00	30.401	0	0.000	-100000.0
20090519 01:35	39.3	39.3	39.3	90	36.6	0	1	68	0.00	30.401	0	0.000	-100000.0
20090519 01:40	39.4	39.4	39.4	89	36.4	1	2	68	0.00	30.401	0	0.000	-100000.0
20090519 01:45	39.6	39.6	39.6	89	36.6	1	2	90	0.00	30.405	0	0.000	-100000.0
20090519 01:50	39.7	39.7	39.7	88	36.4	0	1	90	0.00	30.405	0	0.000	-100000.0
20090519 01:55	39.6	39.6	39.6	88	36.3	0	0	-100000	0.00	30.405	0	0.000	-100000.0
20090519 02:00	39.3	39.3	39.3	88	36.0	0	0	-100000	0.00	30.405	0	0.000	-100000.0
20090519 02:05	39.1	39.1	39.1	88	35.9	0	0	-100000	0.00	30.405	0	0.000	-100000.0
20090519 02:10	38.9	38.9	38.9	89	35.9	0	0	-100000	0.00	30.405	0	0.000	-100000.0
20090519 02:15	38.6	38.6	38.6	89	35.6	0	0	-100000	0.00	30.414	0	0.000	-100000.0
20090519 02:20	38.2	38.2	38.2	90	35.5	0	0	-100000	0.00	30.414	0	0.000	-100000.0
20090519 02:25	37.9	37.9	37.9	90	35.2	0	0	-100000	0.00	30.414	0	0.000	-100000.0
20090519 02:30	37.6	37.6	37.6	90	34.9	0	0	-100000	0.00	30.412	0	0.000	-100000.0
20090519 02:35	37.3	37.3	37.3	91	34.9	0	1	90	0.00	30.412	0	0.000	-100000.0
20090519 02:40	37.1	37.1	37.1	91	34.7	0	0	-100000	0.00	30.412	0	0.000	-100000.0
20090519 02:45	37.2	37.2	37.2	92	35.1	0	1	90	0.00	30.417	0	0.000	-100000.0
20090519 02:50	37.0	37.0	37.0	92	34.9	0	0	-100000	0.00	30.417	0	0.000	-100000.0
20090519 02:55	37.1	37.1	37.1	92	35.0	0	0	-100000	0.00	30.417	0	0.000	-100000.0
20090519 03:00	37.0	37.0	37.0	92	34.9	0	0	-100000	0.00	30.418	0	0.000	-100000.0
20090519 03:05	36.8	36.8	36.8	92	34.7	0	0	-100000	0.00	30.418	0	0.000	-100000.0
20090519 03:10	37.0	37.0	37.0	93	35.2	0	1	90	0.00	30.418	0	0.000	-100000.0
20090519 03:15	36.8	36.8	36.8	92	34.7	0	1	90	0.00	30.421	0	0.000	-100000.0
20090519 03:20	37.0	37.0	37.0	93	35.2	0	0	-100000	0.00	30.421	0	0.000	-100000.0
20090519 03:25	37.1	37.1	37.1	93	35.3	0	0	-100000	0.00	30.421	0	0.000	-100000.0
20090519 03:30	37.0	37.0	37.0	93	35.2	0	0	-100000	0.00	30.426	0	0.000	-100000.0
20090519 03:35	36.9	36.9	36.9	93	35.1	0	0	-100000	0.00	30.426	0	0.000	-100000.0
20090519 03:40	36.8	36.8	36.8	93	35.0	0	0	-100000	0.00	30.426	0	0.000	-100000.0
20090519 03:45	36.8	36.8	36.8	93	35.0	0	0	-100000	0.00	30.421	0	0.000	-100000.0
20090519 03:50	36.8	36.8	36.8	93	35.0	0	0	-100000	0.00	30.421	0	0.000	-100000.0
20090519 03:55	36.7	36.7	36.7	93	34.9	0	1	90	0.00	30.421	0	0.000	-100000.0
20090519 04:00	36.4	36.4	36.4	93	34.6	0	0	-100000	0.00	30.422	0	0.000	-100000.0
20090519 04:05	36.1	36.1	36.1	93	34.3	0	0	-100000	0.00	30.422	0	0.000	-100000.0
20090519 04:10	36.1	36.1	36.1	93	34.3	0	0	-100000	0.00	30.422	0	0.000	-100000.0
20090519 04:15	35.6	35.6	35.6	93	33.8	0	0	-100000	0.00	30.429	0	0.000	-100000.0
20090519 04:20	35.3	35.3	35.3	93	33.5	0	0	-100000	0.00	30.429	0	0.000	-100000.0
20090519 04:25	35.0	35.0	35.0	93	33.2	0	0	-100000	0.00	30.429	0	0.000	-100000.0
20090519 04:30	34.8	34.8	34.8	93	33.0	0	1	90	0.00	30.428	0	0.000	-100000.0
20090519 04:35	34.6	34.6	34.6	93	32.8	0	0	-100000	0.00	30.428	0	0.000	-100000.0
20090519 04:40	34.4	34.4	34.4	93	32.6	0	0	-100000	0.00	30.428	0	0.000	-100000.0
20090519 04:45	34.4	34.4	34.4	93	32.6	0	1	90	0.00	30.434	0	0.000	-100000.0
20090519 04:50	34.4	34.4	34.4	94	32.9	0	1	90	0.00	30.434	0	0.000	-100000.0
20090519 04:55	34.4	34.4	34.4	94	32.9	0	0	-100000	0.00	30.434	0	0.000	-100000.0
20090519 05:00	34.2	34.2	34.2	94	32.7	0	0	-100000	0.00	30.436	0	0.000	-100000.0
20090519 05:05	34.1	34.1	34.1	94	32.6	0	0	-100000	0.00	30.436	0	0.000	-100000.0
20090519 05:10	34.1	34.1	34.1	94	32.6	0	0	-100000	0.00	30.436	0	0.000	-100000.0
20090519 05:15	34.3	34.3	34.3	94	32.8	0	1	90	0.00	30.446	0	0.000	-100000.0
20090519 05:20	34.4	34.4	34.4	94	32.9	0	2	90	0.00	30.446	0	0.000	-100000.0
20090519 05:25	34.7	34.7	34.7	94	33.2	0	2	68	0.00	30.446	0	0.000	-100000.0
20090519 05:30	34.6	34.6	34.6	94	33.1	0	0	-100000	0.00	30.451	2	0.000	-100000.0
20090519 05:35	34.5	34.5	34.5	94	33.0	0	1	68	0.00	30.451	6	0.000	-100000.0
20090519 05:40	35.0	35.0	35.0	94	33.5	0	1	68	0.00	30.451	10	0.000	-100000.0
20090519 05:45	35.0	35.0	35.0	94	33.5	0	0	-100000	0.00	30.457	12	0.000	-100000.0
20090519 05:50	34.8	34.8	34.8	94	33.3	0	0	-100000	0.00	30.457	16	0.000	-100000.0
20090519 05:55	34.4	34.4	34.4	93	32.6	0	0	-100000	0.00	30.457	19	0.000	-100000.0
20090519 06:00	34.2	34.2	34.2	93	32.4	0	0	-100000	0.00	30.465	30	0.000	-100000.0
20090519 06:05	34.4	34.4	34.4	94	32.9	0	0	-100000	0.00	30.465	40	0.000	-100000.0
20090519 06:10	34.4	34.4	34.4	94	32.9	0	0	-100000	0.00	30.465	49	0.000	-100000.0
20090519 06:15	34.4	34.4	34.4	94	32.9	0	0	-100000	0.00	30.471	61	0.000	-100000.0
20090519 06:20	34.7	34.7	34.7	94	33.2	0	0	-100000	0.00	30.471	73	0.000	-100000.0
20090519 06:25	35.0	35.0	35.0	94	33.5	0	0	-100000	0.00	30.471	86	0.000	-100000.0
20090519 06:30	35.5	35.5	35.5	94	33.9	0	0	-100000	0.00	30.480	101	0.000	-100000.0
20090519 06:35	36.0	36.0	36.0	94	34.4	0	1	68	0.00	30.480	117	0.000	-100000.0
20090519 06:40	36.2	36.2	36.2	93	34.4	0	0	-100000	0.00	30.480	131	0.000	-100000.0
20090519 06:45	36.7	36.7	36.7	93	34.9	0	0	-100000	0.00	30.493	146	0.000	-100000.0
20090519 06:50	36.8	36.8	36.8	92	34.7	0	1	68	0.00	30.493	162	0.000	-100000.0
20090519 06:55	36.9	36.9	36.9	92	34.8	0	0	-100000	0.00	30.493	179	0.000	-100000.0
20090519 07:00	37.5	37.5	37.5	93	35.7	0	1	68	0.00	30.506	194	0.002	-100000.0
20090519 07:05	37.9	37.9	37.9	92	35.8	0	1	68	0.00	30.506	209	0.000	-100000.0
20090519 07:10	38.2	38.2	38.2	92	36.1	0	1	68	0.00	30.506	224	0.000	-100000.0
20090519 07:15	38.3	38.3	38.3	92	36.2	0	1	68	0.00	30.513	236	0.000	-100000.0
20090519 07:20	38.5	38.5	38.5	91	36.1	0	1	68	0.00	30.513	251	0.000	-100000.0
20090519 07:25	38.8	38.8	38.8	91	36.4	0	2	90	0.00	30.513	265	0.000	-100000.0
20090519 07:30	39.1	39.1	39.1	91	36.7	1	3	202	0.00	30.522	280	0.000	-100000.0
20090519 07:35	39.4	39.4	39.4	91	37.0	1	2	225	0.00	30.522	295	0.000	-100000.0
20090519 07:40	40.2	40.2	40.2	90	37.5	0	1	225	0.00	30.522	311	0.000	-100000.0
20090519 07:45	40.9	40.9	40.9	88	37.6	0	2	225	0.00	30.521	327	0.000	-100000.0
20090519 07:50	41.0	41.0	41.0	87	37.4	0	2	225	0.00	30.521	342	0.000	-100000.0
20090519 07:55	41.1	41.1	41.1	87	37.5	1	2	225	0.00	30.521	357	0.000	-100000.0
20090519 08:00	41.5	41.5	41.5	87	37.9	0	1	225	0.00	30.525	376	0.004	-100000.0
20090519 08:05	42.1	42.1	42.1	87	38.5	1	2	225	0.00	30.525	397	0.000	-100000.0
20090519 08:10	42.5	42.5	42.5	85	38.3	1	2	225	0.00	30.525	415	0.000	-100000.0
20090519 08:15	43.0	43.0	43.0	84	38.5	0	2	225	0.00	30.535	431	0.000	-100000.0
20090519 08:20	43.6	43.6	43.6	82	38.5	1	3	225	0.00	30.535	447	0.000	-100000.0
20090519 08:25	43.9	43.9	43.9	82	38.8	1	2	225	0.00	30.535	462	0.000	-100000.0
20090519 08:30	44.8	44.8	44.8	81	39.3	0	2	225	0.00	30.539	478	0.000	-100000.0
20090519 08:35	45.0	45.0	45.0	79	38.9	1	3	225	0.00	30.539	492	0.000	-100000.0
20090519 08:40	45.4	45.4	45.4	80	39.6	1	3	225	0.00	30.539	507	0.000	-100000.0
20090519 08:45	46.0	46.0	46.0	79	39.9	0	2	225	0.00	30.539	525	0.000	-100000.0
20090519 08:50	46.4	46.4	46.4	77	39.6	1	3	225	0.00	30.539	542	0.000	-100000.0
20090519 08:55	46.8	46.8	46.8	76	39.6	1	2	225	0.00	30.539	558	0.000	-100000.0
20090519 09:00	47.6	47.6	47.6	75	40.1	1	3	225	0.00	30.538	572	0.008	-100000.0
20090519 09:05	48.2	48.2	48.2	73	40.0	1	3	225	0.00	30.538	588	0.000	-100000.0
20090519 09:10	48.6	48.6	48.6	70	39.3	1	2	225	0.00	30.538	602	0.000	-100000.0
20090519 09:15	49.4	49.4	49.4	70	40.0	0	1	225	0.00	30.537	617	0.000	-100000.0
20090519 09:20	49.9	49.9	49.9	68	39.8	2	3	225	0.00	30.537	631	0.000	-100000.0
20090519 09:25	50.2	50.2	50.2	65	38.9	2	3	292	0.00	30.537	645	0.000	-100000.0
20090519 09:30	50.8	50.8	50.8	65	39.5	1	3	270	0.00	30.526	660	0.000	-100000.0
20090519 09:35	51.0	51.0	51.0	63	38.9	2	4	270	0.00	30.526	674	0.000	-100000.0
20090519 09:40	51.5	51.5	51.5	63	39.3	1	3	270	0.00	30.526	687	0.000	-100000.0
20090519 09:45	52.2	52.2	52.2	62	39.6	2	6	248	0.00	30.521	701	0.000	-100000.0
20090519 09:50	52.7	52.7	52.7	59	38.8	2	3	270	0.00	30.521	713	0.000	-100000.0
20090519 09:55	53.5	53.5	53.5	59	39.5	1	3	248	0.00	30.521	727	0.000	-100000.0
20090519 10:00	53.9	53.9	53.9	59	39.9	2	5	270	0.00	30.515	740	0.012	-100000.0
20090519 10:05	54.2	54.2	54.2	58	39.7	2	4	270	0.00	30.515	752	0.000	-100000.0
20090519 10:10	54.8	54.8	54.8	54	38.5	2	4	270	0.00	30.515	765	0.000	-100000.0
20090519 10:15	55.8	55.8	55.8	51	37.9	1	3	225	0.00	30.509	776	0.000	-100000.0
