--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20080720 00:00	71.2	71.2	71.2	96	70.0	0	0	-100000	0.00	29.991	0	0.000	-100000.0
20080720 00:05	71.1	71.1	71.1	96	69.9	0	1	225	0.00	29.991	0	0.000	-100000.0
20080720 00:10	70.9	70.9	70.9	96	69.7	0	1	225	0.00	29.991	0	0.000	-100000.0
20080720 00:15	70.8	70.8	70.8	96	69.6	1	4	248	0.00	29.991	0	0.000	-100000.0
20080720 00:20	70.8	70.8	70.8	96	69.6	0	1	68	0.00	29.991	0	0.000	-100000.0
20080720 00:25	70.7	70.7	70.7	96	69.5	0	2	22	0.00	29.991	0	0.000	-100000.0
20080720 00:30	70.6	70.6	70.6	96	69.4	0	3	135	0.00	29.992	0	0.000	-100000.0
20080720 00:35	70.5	70.5	70.5	96	69.3	0	1	135	0.00	29.992	0	0.000	-100000.0
20080720 00:40	70.5	70.5	70.5	96	69.3	0	1	112	0.00	29.992	0	0.000	-100000.0
20080720 00:45	70.6	70.6	70.6	96	69.4	0	1	112	0.00	29.990	0	0.000	-100000.0
20080720 00:50	70.5	70.5	70.5	96	69.3	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 00:55	70.5	70.5	70.5	96	69.3	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 01:00	70.4	70.4	70.4	96	69.2	0	0	-100000	0.01	29.990	0	0.000	-100000.0
20080720 01:05	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 01:10	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 01:15	70.2	70.2	70.2	96	69.0	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 01:20	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 01:25	70.4	70.4	70.4	96	69.2	0	1	202	0.00	29.990	0	0.000	-100000.0
20080720 01:30	70.6	70.6	70.6	96	69.4	0	3	202	0.00	29.991	0	0.000	-100000.0
20080720 01:35	70.6	70.6	70.6	96	69.4	0	0	-100000	0.00	29.991	0	0.000	-100000.0
20080720 01:40	70.5	70.5	70.5	96	69.3	0	1	202	0.00	29.991	0	0.000	-100000.0
20080720 01:45	70.5	70.5	70.5	96	69.3	0	1	202	0.00	29.993	0	0.000	-100000.0
20080720 01:50	70.5	70.5	70.5	96	69.3	0	2	90	0.00	29.993	0	0.000	-100000.0
20080720 01:55	70.5	70.5	70.5	96	69.3	0	1	90	0.00	29.993	0	0.000	-100000.0
20080720 02:00	70.5	70.5	70.5	96	69.3	0	1	112	0.00	29.993	0	0.000	-100000.0
20080720 02:05	70.4	70.4	70.4	96	69.2	0	0	-100000	0.00	29.993	0	0.000	-100000.0
20080720 02:10	70.3	70.3	70.3	96	69.1	0	2	90	0.00	29.993	0	0.000	-100000.0
20080720 02:15	70.2	70.2	70.2	96	69.0	0	1	90	0.00	29.993	0	0.000	-100000.0
20080720 02:20	70.2	70.2	70.2	96	69.0	0	0	-100000	0.00	29.993	0	0.000	-100000.0
20080720 02:25	70.2	70.2	70.2	96	69.0	0	1	90	0.00	29.993	0	0.000	-100000.0
20080720 02:30	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 02:35	70.4	70.4	70.4	96	69.2	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 02:40	70.4	70.4	70.4	96	69.2	0	0	-100000	0.00	29.990	0	0.000	-100000.0
20080720 02:45	70.5	70.5	70.5	96	69.3	0	0	-100000	0.00	29.988	0	0.000	-100000.0
20080720 02:50	70.4	70.4	70.4	96	69.2	0	0	-100000	0.00	29.988	0	0.000	-100000.0
20080720 02:55	70.3	70.3	70.3	96	69.1	0	1	90	0.00	29.988	0	0.000	-100000.0
20080720 03:00	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.982	0	0.000	-100000.0
20080720 03:05	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.982	0	0.000	-100000.0
20080720 03:10	70.3	70.3	70.3	96	69.1	0	0	-100000	0.00	29.982	0	0.000	-100000.0
20080720 03:15	70.3	70.3	70.3	96	69.1	0	0	-100000	0.01	29.978	0	0.000	-100000.0
