--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20060731 00:00	65.0	65.0	65.0	87	61.0	0	1	68	0.00	29.938	0	0.001	-100000.0
20060731 00:05	64.7	64.7	64.7	88	61.1	1	2	68	0.00	29.938	0	0.000	-100000.0
20060731 00:10	64.5	64.5	64.5	88	60.9	0	1	68	0.00	29.938	0	0.000	-100000.0
20060731 00:15	64.5	64.5	64.5	88	60.9	0	1	68	0.00	29.940	0	0.000	-100000.0
20060731 00:20	64.5	64.5	64.5	87	60.5	0	1	68	0.00	29.940	0	0.000	-100000.0
20060731 00:25	64.5	64.5	64.5	87	60.5	0	1	68	0.00	29.940	0	0.000	-100000.0
20060731 00:30	64.3	64.3	64.3	87	60.3	0	1	68	0.00	29.934	0	0.000	-100000.0
20060731 00:35	64.2	64.2	64.2	87	60.2	0	1	68	0.00	29.934	0	0.000	-100000.0
20060731 00:40	64.0	64.0	64.0	87	60.0	0	1	68	0.00	29.934	0	0.000	-100000.0
20060731 00:45	63.9	63.9	63.9	88	60.3	0	1	68	0.00	29.932	0	0.000	-100000.0
20060731 00:50	63.7	63.7	63.7	87	59.8	0	2	68	0.00	29.932	0	0.000	-100000.0
20060731 00:55	63.7	63.7	63.7	88	60.1	0	0	-100000	0.00	29.932	0	0.000	-100000.0
20060731 01:00	63.5	63.5	63.5	88	59.9	0	1	68	0.00	29.930	0	0.000	-100000.0
20060731 01:05	63.5	63.5	63.5	88	59.9	0	1	68	0.00	29.930	0	0.000	-100000.0
20060731 01:10	63.5	63.5	63.5	88	59.9	0	1	68	0.00	29.930	0	0.000	-100000.0
20060731 01:15	63.4	63.4	63.4	86	59.1	0	1	68	0.00	29.924	0	0.000	-100000.0
20060731 01:20	63.2	63.2	63.2	86	58.9	0	2	68	0.00	29.924	0	0.000	-100000.0
20060731 01:25	63.2	63.2	63.2	88	59.6	0	1	68	0.00	29.924	0	0.000	-100000.0
20060731 01:30	62.9	62.9	62.9	88	59.3	0	1	68	0.00	29.926	0	0.000	-100000.0
20060731 01:35	62.7	62.7	62.7	88	59.1	0	1	68	0.00	29.926	0	0.000	-100000.0
20060731 01:40	62.6	62.6	62.6	88	59.0	0	1	68	0.00	29.926	0	0.000	-100000.0
20060731 01:45	62.9	62.9	62.9	88	59.3	1	2	68	0.00	29.924	0	0.000	-100000.0
20060731 01:50	63.2	63.2	63.2	85	58.6	0	2	68	0.00	29.924	0	0.000	-100000.0
20060731 01:55	63.2	63.2	63.2	85	58.6	0	0	-100000	0.00	29.924	0	0.000	-100000.0
20060731 02:00	63.1	63.1	63.1	85	58.5	0	0	-100000	0.00	29.921	0	0.000	-100000.0
20060731 02:05	62.9	62.9	62.9	86	58.6	0	1	68	0.00	29.921	0	0.000	-100000.0
20060731 02:10	62.3	62.3	62.3	88	58.7	0	2	68	0.00	29.921	0	0.000	-100000.0
20060731 02:15	61.8	61.8	61.8	89	58.5	1	3	68	0.00	29.929	0	0.000	-100000.0
20060731 02:20	61.3	61.3	61.3	90	58.3	1	4	22	0.00	29.929	0	0.000	-100000.0
20060731 02:25	61.3	61.3	61.3	90	58.3	0	1	22	0.00	29.929	0	0.000	-100000.0
