--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20080226 00:00	27.8	27.8	27.8	78	21.8	0	1	0	0.00	29.913	0	0.000	-100000.0
20080226 00:05	27.5	27.5	27.5	78	21.6	0	1	90	0.00	29.913	0	0.000	-100000.0
20080226 00:10	27.4	27.4	27.4	79	21.8	0	1	68	0.00	29.913	0	0.000	-100000.0
20080226 00:15	27.4	27.4	27.4	79	21.8	0	1	112	0.00	29.915	0	0.000	-100000.0
20080226 00:20	27.6	27.6	27.6	79	22.0	0	0	-100000	0.00	29.915	0	0.000	-100000.0
20080226 00:25	28.0	28.0	28.0	78	22.0	0	1	90	0.00	29.915	0	0.000	-100000.0
20080226 00:30	28.1	28.1	28.1	78	22.1	0	0	-100000	0.00	29.916	0	0.000	-100000.0
20080226 00:35	28.0	28.0	28.0	78	22.0	0	1	90	0.00	29.916	0	0.000	-100000.0
20080226 00:40	27.8	27.8	27.8	78	21.8	0	0	-100000	0.00	29.916	0	0.000	-100000.0
20080226 00:45	27.5	27.5	27.5	79	21.9	0	0	-100000	0.00	29.918	0	0.000	-100000.0
20080226 00:50	27.5	27.5	27.5	80	22.2	0	0	-100000	0.00	29.918	0	0.000	-100000.0
20080226 00:55	27.7	27.7	27.7	80	22.4	0	1	90	0.00	29.918	0	0.000	-100000.0
20080226 01:00	28.1	28.1	28.1	79	22.4	0	1	90	0.00	29.912	0	0.000	-100000.0
20080226 01:05	28.4	28.4	28.4	77	22.1	0	0	-100000	0.00	29.912	0	0.000	-100000.0
20080226 01:10	27.7	27.7	27.7	77	21.4	0	1	22	0.00	29.912	0	0.000	-100000.0
20080226 01:15	26.5	26.5	26.5	78	20.6	0	1	0	0.00	29.913	0	0.000	-100000.0
20080226 01:20	25.6	25.6	25.6	80	20.3	0	1	0	0.00	29.913	0	0.000	-100000.0
