--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20100318 00:00	46.3	46.3	46.3	55	31.0	0	0	-100000	0.00	29.888	0	0.001	-100000.0
20100318 00:05	45.5	45.5	45.5	55	30.3	0	1	248	0.00	29.888	0	0.000	-100000.0
20100318 00:10	45.4	45.4	45.4	56	30.6	1	2	248	0.00	29.888	0	0.000	-100000.0
20100318 00:15	45.5	45.5	45.5	57	31.2	0	2	248	0.00	29.885	0	0.000	-100000.0
20100318 00:20	45.0	45.0	45.0	56	30.3	0	1	248	0.00	29.885	0	0.000	-100000.0
20100318 00:25	45.0	45.0	45.0	58	31.1	1	2	248	0.00	29.885	0	0.000	-100000.0
20100318 00:30	45.0	45.0	45.0	57	30.7	0	2	248	0.00	29.881	0	0.000	-100000.0
20100318 00:35	44.9	44.9	44.9	58	31.0	0	1	248	0.00	29.881	0	0.000	-100000.0
20100318 00:40	45.3	45.3	45.3	58	31.4	0	1	248	0.00	29.881	0	0.000	-100000.0
20100318 00:45	45.7	45.7	45.7	57	31.3	0	1	248	0.00	29.876	0	0.000	-100000.0
20100318 00:50	45.0	45.0	45.0	58	31.1	0	0	-100000	0.00	29.876	0	0.000	-100000.0
20100318 00:55	44.0	44.0	44.0	59	30.6	0	0	-100000	0.00	29.876	0	0.000	-100000.0
20100318 01:00	43.7	43.7	43.7	60	30.7	0	1	248	0.00	29.870	0	0.001	-100000.0
20100318 01:05	43.6	43.6	43.6	61	31.0	0	1	248	0.00	29.870	0	0.000	-100000.0
20100318 01:10	43.9	43.9	43.9	60	30.9	0	1	248	0.00	29.870	0	0.000	-100000.0
20100318 01:15	44.1	44.1	44.1	60	31.1	0	1	248	0.00	29.869	0	0.000	-100000.0
20100318 01:20	43.8	43.8	43.8	61	31.2	0	3	248	0.00	29.869	0	0.000	-100000.0
20100318 01:25	42.7	42.7	42.7	63	31.0	0	3	248	0.00	29.869	0	0.000	-100000.0
20100318 01:30	42.3	42.3	42.3	63	30.6	0	1	248	0.00	29.869	0	0.000	-100000.0
20100318 01:35	42.0	42.0	42.0	65	31.1	0	1	248	0.00	29.869	0	0.000	-100000.0
20100318 01:40	42.7	42.7	42.7	65	31.8	0	1	248	0.00	29.869	0	0.000	-100000.0
20100318 01:45	43.4	43.4	43.4	64	32.0	0	1	248	0.00	29.864	0	0.000	-100000.0
20100318 01:50	43.7	43.7	43.7	62	31.5	0	2	248	0.00	29.864	0	0.000	-100000.0
