--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20081020 00:00	33.2	33.2	33.2	83	28.6	0	0	-100000	0.00	30.375	0	0.000	-100000.0
20081020 00:05	33.1	33.1	33.1	83	28.5	0	1	45	0.00	30.375	0	0.000	-100000.0
20081020 00:10	32.8	32.8	32.8	83	28.2	0	0	-100000	0.00	30.375	0	0.000	-100000.0
20081020 00:15	32.7	32.7	32.7	84	28.4	0	1	45	0.00	30.372	0	0.000	-100000.0
20081020 00:20	33.0	33.0	33.0	83	28.4	0	1	45	0.00	30.372	0	0.000	-100000.0
20081020 00:25	33.0	33.0	33.0	82	28.1	0	1	68	0.00	30.372	0	0.000	-100000.0
20081020 00:30	32.9	32.9	32.9	83	28.3	0	1	68	0.00	30.369	0	0.000	-100000.0
20081020 00:35	32.6	32.6	32.6	83	28.0	0	1	45	0.00	30.369	0	0.000	-100000.0
20081020 00:40	32.6	32.6	32.6	83	28.0	0	1	68	0.00	30.369	0	0.000	-100000.0
20081020 00:45	32.2	32.2	32.2	83	27.6	0	1	68	0.00	30.367	0	0.000	-100000.0
20081020 00:50	31.6	31.6	31.6	85	27.6	0	1	68	0.00	30.367	0	0.000	-100000.0
20081020 00:55	31.5	31.5	31.5	86	27.8	0	1	68	0.00	30.367	0	0.000	-100000.0
20081020 01:00	32.0	32.0	32.0	85	28.0	0	1	45	0.00	30.366	0	0.000	-100000.0
20081020 01:05	32.5	32.5	32.5	84	28.2	0	1	45	0.00	30.366	0	0.000	-100000.0
20081020 01:10	32.4	32.4	32.4	84	28.1	0	1	22	0.00	30.366	0	0.000	-100000.0
20081020 01:15	32.3	32.3	32.3	85	28.3	1	3	0	0.00	30.360	0	0.000	-100000.0
20081020 01:20	32.3	32.3	32.3	85	28.3	0	2	45	0.00	30.360	0	0.000	-100000.0
20081020 01:25	32.2	32.2	32.2	86	28.5	0	2	22	0.00	30.360	0	0.000	-100000.0
20081020 01:30	32.1	32.1	32.1	86	28.4	0	2	45	0.00	30.359	0	0.000	-100000.0
20081020 01:35	32.1	32.1	32.1	86	28.4	0	2	45	0.00	30.359	0	0.000	-100000.0
20081020 01:40	32.3	32.3	32.3	86	28.6	0	1	45	0.00	30.359	0	0.000	-100000.0
20081020 01:45	32.6	32.6	32.6	86	28.9	0	1	68	0.00	30.358	0	0.000	-100000.0
