--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20060210 00:00	21.4	14.6	21.4	50	5.7	5	10	292	0.00	30.123	-100000	0.000	-100000.0
20060210 00:05	21.3	14.5	21.3	50	5.6	5	10	270	0.00	30.123	-100000	0.000	-100000.0
20060210 00:10	21.3	12.6	21.3	49	5.2	7	11	292	0.00	30.123	-100000	0.000	-100000.0
20060210 00:15	21.1	10.9	21.1	48	4.5	9	19	248	0.00	30.130	-100000	0.000	-100000.0
20060210 00:20	21.1	10.9	21.1	47	4.1	9	14	270	0.00	30.130	-100000	0.000	-100000.0
20060210 00:25	21.0	11.5	21.0	47	4.0	8	14	270	0.00	30.130	-100000	0.000	-100000.0
20060210 00:30	21.0	10.7	21.0	46	3.5	9	14	292	0.00	30.137	-100000	0.000	-100000.0
20060210 00:35	20.8	12.0	20.8	46	3.3	7	15	270	0.00	30.137	-100000	0.000	-100000.0
20060210 00:40	20.6	11.8	20.6	45	2.7	7	14	270	0.00	30.137	-100000	0.000	-100000.0
20060210 00:45	20.6	10.2	20.6	45	2.7	9	15	270	0.00	30.138	-100000	0.000	-100000.0
20060210 00:50	20.5	10.1	20.5	45	2.6	9	13	270	0.00	30.138	-100000	0.000	-100000.0
20060210 00:55	20.3	10.6	20.3	47	3.3	8	16	248	0.00	30.138	-100000	0.000	-100000.0
20060210 01:00	20.3	9.2	20.3	46	2.9	10	16	270	0.00	30.138	-100000	0.000	-100000.0
20060210 01:05	20.3	8.6	20.3	45	2.4	11	19	270	0.00	30.138	-100000	0.000	-100000.0
20060210 01:10	20.2	11.3	20.2	47	3.2	7	13	270	0.00	30.138	-100000	0.000	-100000.0
20060210 01:15	20.0	10.2	20.0	47	3.0	8	17	270	0.00	30.137	-100000	0.000	-100000.0
20060210 01:20	20.0	11.0	20.0	47	3.0	7	13	270	0.00	30.137	-100000	0.000	-100000.0
20060210 01:25	19.9	9.4	19.9	46	2.5	9	15	248	0.00	30.137	-100000	0.000	-100000.0
20060210 01:30	19.9	10.9	19.9	47	3.0	7	10	270	0.00	30.137	-100000	0.000	-100000.0
20060210 01:35	19.9	10.9	19.9	47	3.0	7	10	270	0.00	30.137	-100000	0.000	-100000.0
20060210 01:40	19.9	9.4	19.9	47	3.0	9	13	248	0.00	30.137	-100000	0.000	-100000.0
20060210 01:45	19.7	9.9	19.7	47	2.8	8	13	248	0.00	30.137	-100000	0.000	-100000.0
20060210 01:50	19.7	10.7	19.7	47	2.8	7	12	270	0.00	30.137	-100000	0.000	-100000.0
20060210 01:55	19.5	9.6	19.5	47	2.6	8	15	248	0.00	30.137	-100000	0.000	-100000.0
20060210 02:00	19.5	10.4	19.5	47	2.6	7	15	270	0.00	30.137	-100000	0.000	-100000.0
20060210 02:05	19.4	13.5	19.4	49	3.4	4	11	248	0.00	30.137	-100000	0.000	-100000.0
20060210 02:10	19.2	19.2	19.2	50	3.6	3	5	270	0.00	30.137	-100000	0.000	-100000.0
20060210 02:15	19.2	12.0	19.2	50	3.6	5	9	248	0.00	30.138	-100000	0.000	-100000.0
20060210 02:20	19.1	11.9	19.1	50	3.6	5	10	270	0.00	30.138	-100000	0.000	-100000.0
20060210 02:25	19.1	13.2	19.1	50	3.6	4	6	270	0.00	30.138	-100000	0.000	-100000.0
20060210 02:30	19.1	11.9	19.1	49	3.1	5	12	248	0.00	30.135	-100000	0.000	-100000.0
20060210 02:35	18.9	18.9	18.9	51	3.8	3	5	248	0.00	30.135	-100000	0.000	-100000.0
20060210 02:40	18.8	18.8	18.8	51	3.7	2	5	248	0.00	30.135	-100000	0.000	-100000.0
20060210 02:45	18.6	18.6	18.6	51	3.5	3	6	225	0.00	30.133	-100000	0.000	-100000.0
20060210 02:50	18.4	18.4	18.4	51	3.3	3	6	202	0.00	30.133	-100000	0.000	-100000.0
20060210 02:55	18.4	18.4	18.4	52	3.8	3	6	225	0.00	30.133	-100000	0.000	-100000.0
20060210 03:00	18.3	18.3	18.3	52	3.7	3	7	202	0.00	30.135	-100000	0.000	-100000.0
20060210 03:05	18.3	18.3	18.3	52	3.7	3	7	248	0.00	30.135	-100000	0.000	-100000.0
20060210 03:10	18.1	18.1	18.1	52	3.5	3	6	225	0.00	30.135	-100000	0.000	-100000.0
20060210 03:15	18.1	18.1	18.1	52	3.5	2	6	248	0.00	30.137	-100000	0.000	-100000.0
20060210 03:20	18.1	18.1	18.1	52	3.5	3	5	225	0.00	30.137	-100000	0.000	-100000.0
20060210 03:25	18.1	18.1	18.1	52	3.5	2	4	248	0.00	30.137	-100000	0.000	-100000.0
20060210 03:30	18.0	18.0	18.0	53	3.8	1	3	248	0.00	30.136	-100000	0.000	-100000.0
20060210 03:35	18.0	18.0	18.0	53	3.8	1	2	248	0.00	30.136	-100000	0.000	-100000.0
20060210 03:40	17.8	17.8	17.8	54	4.0	2	4	225	0.00	30.136	-100000	0.000	-100000.0
20060210 03:45	17.7	17.7	17.7	55	4.3	2	7	225	0.00	30.142	-100000	0.000	-100000.0
20060210 03:50	17.7	11.6	17.7	55	4.3	4	6	202	0.00	30.142	-100000	0.000	-100000.0
20060210 03:55	17.5	17.5	17.5	55	4.1	3	7	225	0.00	30.142	-100000	0.000	-100000.0
20060210 04:00	17.5	11.3	17.5	54	3.7	4	8	225	0.00	30.143	-100000	0.000	-100000.0
20060210 04:05	17.5	17.5	17.5	54	3.7	3	7	225	0.00	30.143	-100000	0.000	-100000.0
20060210 04:10	17.5	17.5	17.5	55	4.1	2	5	225	0.00	30.143	-100000	0.000	-100000.0
20060210 04:15	17.3	17.3	17.3	56	4.3	2	7	202	0.00	30.142	-100000	0.000	-100000.0
20060210 04:20	17.3	11.1	17.3	55	3.9	4	6	225	0.00	30.142	-100000	0.000	-100000.0
20060210 04:25	17.2	17.2	17.2	55	3.8	3	7	248	0.00	30.142	-100000	0.000	-100000.0
20060210 04:30	17.2	17.2	17.2	56	4.2	3	6	248	0.00	30.143	-100000	0.000	-100000.0
20060210 04:35	17.2	8.6	17.2	55	3.8	6	10	248	0.00	30.143	-100000	0.000	-100000.0
20060210 04:40	17.2	9.7	17.2	55	3.8	5	10	248	0.00	30.143	-100000	0.000	-100000.0
20060210 04:45	17.2	9.7	17.2	55	3.8	5	10	248	0.00	30.154	-100000	0.000	-100000.0
20060210 04:50	17.0	9.5	17.0	55	3.7	5	7	248	0.00	30.154	-100000	0.000	-100000.0
20060210 04:55	17.2	8.6	17.2	54	3.4	6	9	248	0.00	30.154	-100000	0.000	-100000.0
20060210 05:00	17.2	9.7	17.2	55	3.8	5	10	248	0.00	30.158	-100000	0.000	-100000.0
20060210 05:05	17.0	10.7	17.0	55	3.7	4	7	270	0.00	30.158	-100000	0.000	-100000.0
20060210 05:10	17.0	10.7	17.0	55	3.7	4	7	248	0.00	30.158	-100000	0.000	-100000.0
20060210 05:15	17.0	10.7	17.0	55	3.7	4	7	248	0.00	30.156	-100000	0.000	-100000.0
20060210 05:20	16.9	10.6	16.9	55	3.6	4	9	248	0.00	30.156	-100000	0.000	-100000.0
20060210 05:25	16.9	10.6	16.9	55	3.6	4	9	225	0.00	30.156	-100000	0.000	-100000.0
20060210 05:30	16.7	16.7	16.7	55	3.4	3	7	225	0.00	30.154	-100000	0.000	-100000.0
20060210 05:35	16.5	16.5	16.5	55	3.2	3	7	248	0.00	30.154	-100000	0.000	-100000.0
20060210 05:40	16.5	16.5	16.5	56	3.6	3	6	225	0.00	30.154	-100000	0.000	-100000.0
20060210 05:45	16.4	16.4	16.4	57	3.9	3	5	225	0.00	30.156	-100000	0.000	-100000.0
20060210 05:50	16.4	10.1	16.4	56	3.5	4	9	225	0.00	30.156	-100000	0.000	-100000.0
20060210 05:55	16.4	10.1	16.4	57	3.9	4	9	225	0.00	30.156	-100000	0.000	-100000.0
20060210 06:00	16.4	10.1	16.4	57	3.9	4	8	225	0.00	30.162	-100000	0.000	-100000.0
20060210 06:05	16.4	10.1	16.4	57	3.9	4	7	225	0.00	30.162	-100000	0.000	-100000.0
20060210 06:10	16.4	10.1	16.4	57	3.9	4	10	225	0.00	30.162	-100000	0.000	-100000.0
20060210 06:15	16.4	16.4	16.4	57	3.9	3	6	225	0.00	30.171	-100000	0.000	-100000.0
20060210 06:20	16.4	10.1	16.4	58	4.2	4	7	202	0.00	30.171	-100000	0.000	-100000.0
20060210 06:25	16.4	16.4	16.4	58	4.2	3	7	225	0.00	30.171	-100000	0.000	-100000.0
20060210 06:30	16.4	10.1	16.4	58	4.2	4	7	225	0.00	30.172	-100000	0.000	-100000.0
20060210 06:35	16.4	16.4	16.4	58	4.2	3	6	225	0.00	30.172	-100000	0.000	-100000.0
20060210 06:40	16.2	16.2	16.2	59	4.4	2	5	202	0.00	30.172	-100000	0.000	-100000.0
20060210 06:45	16.1	16.1	16.1	60	4.7	3	7	225	0.00	30.179	-100000	0.000	-100000.0
20060210 06:50	16.1	16.1	16.1	61	5.1	3	6	202	0.00	30.179	-100000	0.000	-100000.0
20060210 06:55	16.1	16.1	16.1	61	5.1	3	7	202	0.00	30.179	-100000	0.000	-100000.0
20060210 07:00	15.9	15.9	15.9	61	4.9	2	5	202	0.00	30.185	-100000	0.000	-100000.0
20060210 07:05	15.9	15.9	15.9	60	4.5	3	6	202	0.00	30.185	-100000	0.000	-100000.0
20060210 07:10	16.1	16.1	16.1	61	5.1	3	5	202	0.00	30.185	-100000	0.000	-100000.0
20060210 07:15	16.1	16.1	16.1	61	5.1	3	7	202	0.00	30.190	-100000	0.000	-100000.0
20060210 07:20	16.1	16.1	16.1	61	5.1	3	8	202	0.00	30.190	-100000	0.000	-100000.0
20060210 07:25	16.1	16.1	16.1	61	5.1	3	6	202	0.00	30.190	-100000	0.000	-100000.0
20060210 07:30	16.1	16.1	16.1	62	5.4	2	7	202	0.00	30.195	-100000	0.000	-100000.0
20060210 07:35	16.2	9.8	16.2	62	5.5	4	9	225	0.00	30.195	-100000	0.000	-100000.0
20060210 07:40	16.2	16.2	16.2	61	5.1	3	7	202	0.00	30.195	-100000	0.000	-100000.0
20060210 07:45	16.4	10.1	16.4	61	5.3	4	7	202	0.00	30.201	-100000	0.000	-100000.0
20060210 07:50	16.4	10.1	16.4	61	5.3	4	9	202	0.00	30.201	-100000	0.000	-100000.0
20060210 07:55	16.5	10.2	16.5	61	5.4	4	11	202	0.00	30.201	-100000	0.000	-100000.0
20060210 08:00	16.7	10.4	16.7	60	5.3	4	12	225	0.00	30.204	-100000	0.000	-100000.0
20060210 08:05	16.7	8.0	16.7	60	5.3	6	14	202	0.00	30.204	-100000	0.000	-100000.0
20060210 08:10	16.9	7.3	16.9	59	5.1	7	12	225	0.00	30.204	-100000	0.000	-100000.0
20060210 08:15	17.0	8.4	17.0	59	5.2	6	12	248	0.00	30.204	-100000	0.000	-100000.0
20060210 08:20	17.2	7.7	17.2	58	5.0	7	12	225	0.00	30.204	-100000	0.000	-100000.0
20060210 08:25	17.3	7.8	17.3	58	5.1	7	12	248	0.00	30.204	-100000	0.000	-100000.0
20060210 08:30	17.7	9.2	17.7	58	5.5	6	11	225	0.00	30.213	-100000	0.000	-100000.0
20060210 08:35	17.8	9.3	17.8	56	4.8	6	14	248	0.00	30.213	-100000	0.000	-100000.0
20060210 08:40	17.7	8.3	17.7	56	4.7	7	12	248	0.00	30.213	-100000	0.000	-100000.0
20060210 08:45	17.8	8.4	17.8	55	4.4	7	11	248	0.00	30.217	-100000	0.000	-100000.0
20060210 08:50	18.3	9.9	18.3	54	4.5	6	14	270	0.00	30.217	-100000	0.000	-100000.0
