--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20120628 00:00	61.8	61.8	61.8	86	57.6	0	0	-100000	0.00	29.812	0	0.001	-100000.0
20120628 00:05	61.6	61.6	61.6	87	57.7	0	0	-100000	0.00	29.812	0	0.000	-100000.0
20120628 00:10	61.4	61.4	61.4	88	57.8	0	1	315	0.00	29.812	0	0.000	-100000.0
20120628 00:15	61.2	61.2	61.2	89	57.9	0	0	-100000	0.00	29.809	0	0.000	-100000.0
20120628 00:20	61.0	61.0	61.0	89	57.7	0	0	-100000	0.00	29.809	0	0.000	-100000.0
20120628 00:25	60.9	60.9	60.9	89	57.6	0	0	-100000	0.00	29.809	0	0.000	-100000.0
20120628 00:30	60.7	60.7	60.7	89	57.4	0	0	-100000	0.00	29.811	0	0.000	-100000.0
20120628 00:35	60.3	60.3	60.3	90	57.4	0	0	-100000	0.00	29.811	0	0.000	-100000.0
20120628 00:40	60.2	60.2	60.2	90	57.3	0	0	-100000	0.00	29.811	0	0.000	-100000.0
20120628 00:45	60.1	60.1	60.1	90	57.2	0	0	-100000	0.00	29.811	0	0.000	-100000.0
20120628 00:50	60.0	60.0	60.0	91	57.4	0	0	-100000	0.00	29.811	0	0.000	-100000.0
20120628 00:55	59.9	59.9	59.9	91	57.3	0	0	-100000	0.00	29.811	0	0.000	-100000.0
20120628 01:00	59.8	59.8	59.8	91	57.2	0	0	-100000	0.00	29.809	0	0.000	-100000.0
20120628 01:05	59.7	59.7	59.7	91	57.1	0	0	-100000	0.00	29.809	0	0.000	-100000.0
20120628 01:10	59.5	59.5	59.5	91	56.9	0	0	-100000	0.00	29.809	0	0.000	-100000.0
20120628 01:15	59.5	59.5	59.5	92	57.2	0	0	-100000	0.00	29.806	0	0.000	-100000.0
20120628 01:20	59.7	59.7	59.7	92	57.4	0	0	-100000	0.00	29.806	0	0.000	-100000.0
20120628 01:25	59.7	59.7	59.7	92	57.4	0	0	-100000	0.00	29.806	0	0.000	-100000.0
20120628 01:30	59.3	59.3	59.3	91	56.7	0	1	315	0.00	29.802	0	0.000	-100000.0
20120628 01:35	59.0	59.0	59.0	92	56.7	0	0	-100000	0.00	29.802	0	0.000	-100000.0
20120628 01:40	59.0	59.0	59.0	92	56.7	0	0	-100000	0.00	29.802	0	0.000	-100000.0
20120628 01:45	58.8	58.8	58.8	92	56.5	0	1	315	0.00	29.802	0	0.000	-100000.0
20120628 01:50	59.0	59.0	59.0	93	57.0	0	1	315	0.00	29.802	0	0.000	-100000.0
20120628 01:55	59.0	59.0	59.0	93	57.0	0	1	315	0.00	29.802	0	0.000	-100000.0
20120628 02:00	59.0	59.0	59.0	93	57.0	0	1	315	0.00	29.801	0	0.000	-100000.0
20120628 02:05	58.4	58.4	58.4	92	56.1	0	1	315	0.00	29.801	0	0.000	-100000.0
20120628 02:10	58.1	58.1	58.1	92	55.8	0	0	-100000	0.00	29.801	0	0.000	-100000.0
20120628 02:15	58.0	58.0	58.0	93	56.0	0	1	315	0.00	29.797	0	0.000	-100000.0
20120628 02:20	58.1	58.1	58.1	93	56.1	0	0	-100000	0.00	29.797	0	0.000	-100000.0
20120628 02:25	57.5	57.5	57.5	93	55.5	0	2	315	0.00	29.797	0	0.000	-100000.0
20120628 02:30	57.2	57.2	57.2	93	55.2	0	1	315	0.00	29.801	0	0.000	-100000.0
20120628 02:35	57.1	57.1	57.1	93	55.1	0	0	-100000	0.00	29.801	0	0.000	-100000.0
20120628 02:40	57.0	57.0	57.0	93	55.0	0	0	-100000	0.00	29.801	0	0.000	-100000.0
20120628 02:45	56.7	56.7	56.7	94	55.0	0	1	315	0.00	29.799	0	0.000	-100000.0
