--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20100705 00:00	67.6	67.6	67.6	78	60.5	0	1	180	0.00	29.976	0	0.001	-100000.0
20100705 00:05	67.6	67.6	67.6	77	60.1	0	1	180	0.00	29.976	0	0.000	-100000.0
20100705 00:10	67.9	67.9	67.9	76	60.0	0	1	180	0.00	29.976	0	0.000	-100000.0
20100705 00:15	67.5	67.5	67.5	77	60.0	0	1	180	0.00	29.974	0	0.000	-100000.0
20100705 00:20	67.0	67.0	67.0	78	59.9	0	1	180	0.00	29.974	0	0.000	-100000.0
20100705 00:25	66.7	66.7	66.7	79	60.0	0	1	180	0.00	29.974	0	0.000	-100000.0
20100705 00:30	66.6	66.6	66.6	79	59.9	0	1	180	0.00	29.975	0	0.000	-100000.0
20100705 00:35	66.5	66.5	66.5	80	60.1	0	1	180	0.00	29.975	0	0.000	-100000.0
20100705 00:40	66.4	66.4	66.4	80	60.0	0	1	180	0.00	29.975	0	0.000	-100000.0
20100705 00:45	66.2	66.2	66.2	81	60.2	0	1	180	0.00	29.975	0	0.000	-100000.0
20100705 00:50	65.9	65.9	65.9	81	59.9	1	3	180	0.00	29.975	0	0.000	-100000.0
20100705 00:55	65.7	65.7	65.7	81	59.7	0	2	180	0.00	29.975	0	0.000	-100000.0
20100705 01:00	65.2	65.2	65.2	81	59.2	0	2	180	0.00	29.976	0	0.001	-100000.0
20100705 01:05	65.4	65.4	65.4	82	59.8	0	2	180	0.00	29.976	0	0.000	-100000.0
20100705 01:10	65.3	65.3	65.3	81	59.3	0	2	180	0.00	29.976	0	0.000	-100000.0
20100705 01:15	65.1	65.1	65.1	82	59.5	1	2	180	0.00	29.974	0	0.000	-100000.0
20100705 01:20	65.1	65.1	65.1	81	59.1	0	1	180	0.00	29.974	0	0.000	-100000.0
20100705 01:25	65.6	65.6	65.6	80	59.3	0	1	180	0.00	29.974	0	0.000	-100000.0
20100705 01:30	65.8	65.8	65.8	79	59.1	0	2	180	0.00	29.976	0	0.000	-100000.0
20100705 01:35	66.1	66.1	66.1	79	59.4	0	1	180	0.00	29.976	0	0.000	-100000.0
20100705 01:40	66.1	66.1	66.1	79	59.4	0	0	-100000	0.00	29.976	0	0.000	-100000.0
20100705 01:45	66.0	66.0	66.0	79	59.3	0	0	-100000	0.00	29.977	0	0.000	-100000.0
20100705 01:50	65.9	65.9	65.9	79	59.2	0	2	180	0.00	29.977	0	0.000	-100000.0
20100705 01:55	65.4	65.4	65.4	79	58.7	0	0	-100000	0.00	29.977	0	0.000	-100000.0
20100705 02:00	64.8	64.8	64.8	80	58.5	0	1	180	0.00	29.973	0	0.001	-100000.0
20100705 02:05	64.4	64.4	64.4	81	58.4	0	1	180	0.00	29.973	0	0.000	-100000.0
20100705 02:10	63.9	63.9	63.9	82	58.3	0	0	-100000	0.00	29.973	0	0.000	-100000.0
20100705 02:15	63.5	63.5	63.5	83	58.2	0	0	-100000	0.00	29.971	0	0.000	-100000.0
20100705 02:20	63.2	63.2	63.2	84	58.3	0	1	180	0.00	29.971	0	0.000	-100000.0
