--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20070927 00:00	73.0	73.0	73.0	81	66.8	3	6	135	0.00	30.039	0	0.001	-100000.0
20070927 00:05	72.8	72.8	72.8	81	66.6	3	5	158	0.00	30.039	0	0.000	-100000.0
20070927 00:10	72.8	72.8	72.8	81	66.6	2	4	135	0.00	30.039	0	0.000	-100000.0
20070927 00:15	72.7	72.7	72.7	81	66.5	2	5	158	0.00	30.041	0	0.000	-100000.0
20070927 00:20	72.7	72.7	72.7	82	66.9	3	5	135	0.00	30.041	0	0.000	-100000.0
20070927 00:25	72.7	72.7	72.7	82	66.9	3	6	135	0.00	30.041	0	0.000	-100000.0
20070927 00:30	72.7	72.7	72.7	82	66.9	4	7	135	0.00	30.038	0	0.000	-100000.0
20070927 00:35	72.5	72.5	72.5	82	66.7	4	7	135	0.00	30.038	0	0.000	-100000.0
20070927 00:40	72.3	72.3	72.3	82	66.5	4	7	158	0.00	30.038	0	0.000	-100000.0
20070927 00:45	72.1	72.1	72.1	83	66.6	1	3	180	0.00	30.038	0	0.000	-100000.0
20070927 00:50	72.1	72.1	72.1	83	66.6	2	5	135	0.00	30.038	0	0.000	-100000.0
20070927 00:55	72.0	72.0	72.0	83	66.5	2	5	135	0.00	30.038	0	0.000	-100000.0
20070927 01:00	71.8	71.8	71.8	84	66.7	3	9	135	0.00	30.048	0	0.001	-100000.0
20070927 01:05	71.8	71.8	71.8	84	66.7	2	5	135	0.00	30.048	0	0.000	-100000.0
20070927 01:10	71.6	71.6	71.6	84	66.5	1	2	135	0.00	30.048	0	0.000	-100000.0
20070927 01:15	71.5	71.5	71.5	84	66.4	4	6	135	0.00	30.045	0	0.000	-100000.0
20070927 01:20	71.5	71.5	71.5	84	66.4	3	5	112	0.00	30.045	0	0.000	-100000.0
20070927 01:25	71.3	71.3	71.3	85	66.5	2	5	135	0.00	30.045	0	0.000	-100000.0
20070927 01:30	71.1	71.1	71.1	85	66.4	0	3	135	0.00	30.047	0	0.000	-100000.0
20070927 01:35	70.9	70.9	70.9	85	66.2	0	1	135	0.00	30.047	0	0.000	-100000.0
20070927 01:40	70.9	70.9	70.9	86	66.5	1	4	112	0.00	30.047	0	0.000	-100000.0
20070927 01:45	70.8	70.8	70.8	86	66.4	1	4	112	0.00	30.046	0	0.000	-100000.0
20070927 01:50	70.8	70.8	70.8	86	66.4	3	6	135	0.00	30.046	0	0.000	-100000.0
20070927 01:55	70.9	70.9	70.9	86	66.5	3	6	135	0.00	30.046	0	0.000	-100000.0
20070927 02:00	70.8	70.8	70.8	86	66.4	0	3	135	0.00	30.048	0	0.001	-100000.0
20070927 02:05	70.8	70.8	70.8	86	66.4	2	4	180	0.00	30.048	0	0.000	-100000.0
20070927 02:10	70.8	70.8	70.8	86	66.4	3	5	158	0.00	30.048	0	0.000	-100000.0
20070927 02:15	70.6	70.6	70.6	86	66.2	2	5	158	0.00	30.048	0	0.000	-100000.0
20070927 02:20	70.6	70.6	70.6	86	66.2	1	5	158	0.00	30.048	0	0.000	-100000.0
20070927 02:25	70.6	70.6	70.6	87	66.5	2	5	135	0.00	30.048	0	0.000	-100000.0
20070927 02:30	70.4	70.4	70.4	87	66.3	0	2	135	0.00	30.046	0	0.000	-100000.0
20070927 02:35	70.4	70.4	70.4	87	66.3	2	4	135	0.00	30.046	0	0.000	-100000.0
20070927 02:40	70.4	70.4	70.4	87	66.3	1	3	135	0.00	30.046	0	0.000	-100000.0
20070927 02:45	70.3	70.3	70.3	87	66.2	3	6	135	0.00	30.037	0	0.000	-100000.0
20070927 02:50	70.3	70.3	70.3	87	66.2	3	6	135	0.00	30.037	0	0.000	-100000.0
20070927 02:55	70.3	70.3	70.3	87	66.2	1	4	135	0.00	30.037	0	0.000	-100000.0
20070927 03:00	70.1	70.1	70.1	87	66.0	0	3	135	0.00	30.035	0	0.001	-100000.0
20070927 03:05	69.9	69.9	69.9	87	65.8	0	3	135	0.00	30.035	0	0.000	-100000.0
20070927 03:10	69.8	69.8	69.8	88	66.1	0	3	135	0.00	30.035	0	0.000	-100000.0
20070927 03:15	69.4	69.4	69.4	88	65.7	0	2	135	0.00	30.037	0	0.000	-100000.0
20070927 03:20	69.4	69.4	69.4	88	65.7	1	3	135	0.00	30.037	0	0.000	-100000.0
20070927 03:25	69.4	69.4	69.4	88	65.7	1	3	135	0.00	30.037	0	0.000	-100000.0
20070927 03:30	68.9	68.9	68.9	88	65.2	0	0	-100000	0.00	30.033	0	0.000	-100000.0
20070927 03:35	68.4	68.4	68.4	89	65.0	0	1	135	0.00	30.033	0	0.000	-100000.0
20070927 03:40	67.9	67.9	67.9	90	64.9	0	2	135	0.00	30.033	0	0.000	-100000.0
20070927 03:45	67.6	67.6	67.6	90	64.6	0	0	-100000	0.00	30.041	0	0.000	-100000.0
