--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20120122 00:00	13.3	13.3	13.3	81	8.6	0	4	22	0.00	30.429	0	0.000	-100000.0
20120122 00:05	13.1	13.1	13.1	81	8.4	1	4	22	0.00	30.429	0	0.000	-100000.0
20120122 00:10	12.8	12.8	12.8	81	8.1	0	3	22	0.00	30.429	0	0.000	-100000.0
20120122 00:15	12.8	12.8	12.8	82	8.4	0	3	22	0.00	30.428	0	0.000	-100000.0
20120122 00:20	12.8	12.8	12.8	82	8.4	0	0	-100000	0.00	30.428	0	0.000	-100000.0
20120122 00:25	12.7	12.7	12.7	82	8.3	0	0	-100000	0.00	30.428	0	0.000	-100000.0
20120122 00:30	12.6	12.6	12.6	82	8.2	0	0	-100000	0.00	30.436	0	0.000	-100000.0
20120122 00:35	12.4	12.4	12.4	82	8.0	0	0	-100000	0.00	30.436	0	0.000	-100000.0
20120122 00:40	12.2	12.2	12.2	82	7.8	0	1	22	0.00	30.436	0	0.000	-100000.0
20120122 00:45	12.1	12.1	12.1	83	7.9	0	2	22	0.00	30.447	0	0.000	-100000.0
20120122 00:50	12.1	12.1	12.1	83	7.9	0	1	22	0.00	30.447	0	0.000	-100000.0
20120122 00:55	12.2	12.2	12.2	92	10.3	0	1	22	0.00	30.447	0	0.000	-100000.0
20120122 01:00	12.5	12.5	12.5	83	8.3	0	1	22	0.00	30.456	0	0.000	-100000.0
20120122 01:05	12.5	12.5	12.5	83	8.3	0	0	-100000	0.00	30.456	0	0.000	-100000.0
20120122 01:10	12.5	12.5	12.5	83	8.3	0	0	-100000	0.00	30.456	0	0.000	-100000.0
20120122 01:15	12.4	12.4	12.4	83	8.2	0	0	-100000	0.00	30.459	0	0.000	-100000.0
20120122 01:20	12.5	12.5	12.5	83	8.3	0	1	22	0.00	30.459	0	0.000	-100000.0
20120122 01:25	12.6	12.6	12.6	83	8.4	0	0	-100000	0.00	30.459	0	0.000	-100000.0
20120122 01:30	12.5	12.5	12.5	82	8.1	1	2	22	0.00	30.458	0	0.000	-100000.0
20120122 01:35	12.6	12.6	12.6	82	8.2	1	2	22	0.00	30.458	0	0.000	-100000.0
20120122 01:40	12.6	12.6	12.6	82	8.2	0	1	22	0.00	30.458	0	0.000	-100000.0
20120122 01:45	12.3	12.3	12.3	82	7.9	0	0	-100000	0.00	30.471	0	0.000	-100000.0
20120122 01:50	12.2	12.2	12.2	83	8.0	0	0	-100000	0.00	30.471	0	0.000	-100000.0
20120122 01:55	12.2	12.2	12.2	82	7.8	0	1	22	0.00	30.471	0	0.000	-100000.0
20120122 02:00	11.9	11.9	11.9	82	7.5	0	0	-100000	0.00	30.471	0	0.000	-100000.0
20120122 02:05	11.8	11.8	11.8	83	7.7	0	1	22	0.00	30.471	0	0.000	-100000.0
20120122 02:10	11.8	11.8	11.8	83	7.7	1	3	22	0.00	30.471	0	0.000	-100000.0
20120122 02:15	11.6	11.6	11.6	83	7.5	1	2	22	0.00	30.473	0	0.000	-100000.0
20120122 02:20	11.3	11.3	11.3	83	7.2	1	3	22	0.00	30.473	0	0.000	-100000.0
20120122 02:25	11.0	11.0	11.0	83	6.9	2	3	22	0.00	30.473	0	0.000	-100000.0
20120122 02:30	10.8	10.8	10.8	84	6.9	1	3	22	0.00	30.488	0	0.000	-100000.0
20120122 02:35	10.7	10.7	10.7	84	6.8	0	3	22	0.00	30.488	0	0.000	-100000.0
20120122 02:40	10.6	10.6	10.6	84	6.7	0	1	22	0.00	30.488	0	0.000	-100000.0
20120122 02:45	10.5	10.5	10.5	85	6.9	0	2	22	0.00	30.499	0	0.000	-100000.0
20120122 02:50	10.4	10.4	10.4	85	6.8	0	2	22	0.00	30.499	0	0.000	-100000.0
20120122 02:55	10.4	10.4	10.4	85	6.8	0	1	22	0.00	30.499	0	0.000	-100000.0
20120122 03:00	10.3	10.3	10.3	85	6.7	0	1	22	0.00	30.497	0	0.000	-100000.0
20120122 03:05	10.3	10.3	10.3	86	7.0	0	0	-100000	0.00	30.497	0	0.000	-100000.0
20120122 03:10	10.3	10.3	10.3	85	6.7	0	0	-100000	0.00	30.497	0	0.000	-100000.0
20120122 03:15	10.3	10.3	10.3	85	6.7	0	1	22	0.00	30.504	0	0.000	-100000.0
20120122 03:20	10.2	10.2	10.2	86	6.9	0	1	22	0.00	30.504	0	0.000	-100000.0
20120122 03:25	10.5	10.5	10.5	86	7.2	1	2	22	0.00	30.504	0	0.000	-100000.0
20120122 03:30	10.8	10.8	10.8	86	7.5	1	3	22	0.00	30.507	0	0.000	-100000.0
20120122 03:35	10.6	10.6	10.6	85	7.0	0	2	22	0.00	30.507	0	0.000	-100000.0
20120122 03:40	10.4	10.4	10.4	85	6.8	0	3	22	0.00	30.507	0	0.000	-100000.0
20120122 03:45	10.3	10.3	10.3	85	6.7	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20120122 03:50	10.3	10.3	10.3	85	6.7	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20120122 03:55	10.6	10.6	10.6	85	7.0	0	1	22	0.00	30.513	0	0.000	-100000.0
20120122 04:00	10.6	10.6	10.6	85	7.0	0	1	22	0.00	30.517	0	0.000	-100000.0
20120122 04:05	10.4	10.4	10.4	85	6.8	0	0	-100000	0.00	30.517	0	0.000	-100000.0
20120122 04:10	9.9	9.9	9.9	85	6.3	0	0	-100000	0.00	30.517	0	0.000	-100000.0
20120122 04:15	9.7	9.7	9.7	85	6.1	0	0	-100000	0.00	30.520	0	0.000	-100000.0
20120122 04:20	9.5	9.5	9.5	85	5.9	0	0	-100000	0.00	30.520	0	0.000	-100000.0
