--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20130128 00:00	13.7	13.7	13.7	72	6.4	0	0	-100000	0.00	30.500	0	0.000	-100000.0
20130128 00:05	13.4	13.4	13.4	72	6.1	0	0	-100000	0.00	30.500	0	0.000	-100000.0
20130128 00:10	13.5	13.5	13.5	73	6.5	0	0	-100000	0.00	30.500	0	0.000	-100000.0
20130128 00:15	13.7	13.7	13.7	72	6.4	0	0	-100000	0.00	30.502	0	0.000	-100000.0
20130128 00:20	13.6	13.6	13.6	71	6.0	0	0	-100000	0.00	30.502	0	0.000	-100000.0
20130128 00:25	13.6	13.6	13.6	71	6.0	0	0	-100000	0.00	30.502	0	0.000	-100000.0
20130128 00:30	13.6	13.6	13.6	70	5.7	0	0	-100000	0.00	30.502	0	0.000	-100000.0
20130128 00:35	13.7	13.7	13.7	70	5.8	0	0	-100000	0.00	30.502	0	0.000	-100000.0
20130128 00:40	13.8	13.8	13.8	70	5.9	0	0	-100000	0.00	30.502	0	0.000	-100000.0
20130128 00:45	13.5	13.5	13.5	71	5.9	0	0	-100000	0.00	30.515	0	0.000	-100000.0
20130128 00:50	13.1	13.1	13.1	71	5.5	0	0	-100000	0.00	30.515	0	0.000	-100000.0
20130128 00:55	12.9	12.9	12.9	72	5.6	0	0	-100000	0.00	30.515	0	0.000	-100000.0
20130128 01:00	13.0	13.0	13.0	72	5.7	0	0	-100000	0.00	30.511	0	0.000	-100000.0
20130128 01:05	13.2	13.2	13.2	72	5.9	0	0	-100000	0.00	30.511	0	0.000	-100000.0
20130128 01:10	13.1	13.1	13.1	72	5.8	0	0	-100000	0.00	30.511	0	0.000	-100000.0
20130128 01:15	13.2	13.2	13.2	72	5.9	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20130128 01:20	13.3	13.3	13.3	73	6.3	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20130128 01:25	13.5	13.5	13.5	73	6.5	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20130128 01:30	13.3	13.3	13.3	73	6.3	0	0	-100000	0.00	30.514	0	0.000	-100000.0
20130128 01:35	13.2	13.2	13.2	74	6.5	0	0	-100000	0.00	30.514	0	0.000	-100000.0
20130128 01:40	13.2	13.2	13.2	74	6.5	0	0	-100000	0.00	30.514	0	0.000	-100000.0
20130128 01:45	12.8	12.8	12.8	74	6.1	0	0	-100000	0.00	30.515	0	0.000	-100000.0
20130128 01:50	12.7	12.7	12.7	75	6.3	0	0	-100000	0.00	30.515	0	0.000	-100000.0
20130128 01:55	12.9	12.9	12.9	75	6.5	0	0	-100000	0.00	30.515	0	0.000	-100000.0
20130128 02:00	13.2	13.2	13.2	75	6.8	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20130128 02:05	13.2	13.2	13.2	75	6.8	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20130128 02:10	13.1	13.1	13.1	75	6.7	0	0	-100000	0.00	30.513	0	0.000	-100000.0
20130128 02:15	13.0	13.0	13.0	75	6.6	0	0	-100000	0.00	30.506	0	0.000	-100000.0
20130128 02:20	12.9	12.9	12.9	76	6.8	0	0	-100000	0.00	30.506	0	0.000	-100000.0
20130128 02:25	12.9	12.9	12.9	76	6.8	0	0	-100000	0.00	30.506	0	0.000	-100000.0
20130128 02:30	13.0	13.0	13.0	76	6.9	0	0	-100000	0.00	30.501	0	0.000	-100000.0
20130128 02:35	13.0	13.0	13.0	76	6.9	0	0	-100000	0.00	30.501	0	0.000	-100000.0
20130128 02:40	13.0	13.0	13.0	77	7.2	0	0	-100000	0.00	30.501	0	0.000	-100000.0
20130128 02:45	13.0	13.0	13.0	77	7.2	0	0	-100000	0.00	30.495	0	0.000	-100000.0
20130128 02:50	13.0	13.0	13.0	77	7.2	0	0	-100000	0.00	30.495	0	0.000	-100000.0
20130128 02:55	12.9	12.9	12.9	77	7.1	0	0	-100000	0.00	30.495	0	0.000	-100000.0
20130128 03:00	12.9	12.9	12.9	78	7.4	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20130128 03:05	12.8	12.8	12.8	78	7.3	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20130128 03:10	13.0	13.0	13.0	78	7.5	0	0	-100000	0.00	30.484	0	0.000	-100000.0
20130128 03:15	13.1	13.1	13.1	79	7.8	0	0	-100000	0.00	30.469	0	0.000	-100000.0
20130128 03:20	13.3	13.3	13.3	79	8.0	0	0	-100000	0.00	30.469	0	0.000	-100000.0
20130128 03:25	13.3	13.3	13.3	79	8.0	0	0	-100000	0.00	30.469	0	0.000	-100000.0
20130128 03:30	13.3	13.3	13.3	79	8.0	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20130128 03:35	13.4	13.4	13.4	79	8.1	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20130128 03:40	13.6	13.6	13.6	79	8.3	0	0	-100000	0.00	30.473	0	0.000	-100000.0
20130128 03:45	13.7	13.7	13.7	79	8.4	0	0	-100000	0.00	30.475	0	0.000	-100000.0
20130128 03:50	13.9	13.9	13.9	79	8.6	0	0	-100000	0.00	30.475	0	0.000	-100000.0
20130128 03:55	14.0	14.0	14.0	78	8.4	0	0	-100000	0.00	30.475	0	0.000	-100000.0
20130128 04:00	14.0	14.0	14.0	78	8.4	0	0	-100000	0.00	30.470	0	0.000	-100000.0
20130128 04:05	14.1	14.1	14.1	77	8.2	0	0	-100000	0.00	30.470	0	0.000	-100000.0
20130128 04:10	14.2	14.2	14.2	77	8.3	0	0	-100000	0.00	30.470	0	0.000	-100000.0
20130128 04:15	14.3	14.3	14.3	77	8.4	0	0	-100000	0.00	30.474	0	0.000	-100000.0
20130128 04:20	14.4	14.4	14.4	77	8.5	0	0	-100000	0.00	30.474	0	0.000	-100000.0
20130128 04:25	14.6	14.6	14.6	78	9.0	0	0	-100000	0.00	30.474	0	0.000	-100000.0
20130128 04:30	14.6	14.6	14.6	78	9.0	0	0	-100000	0.00	30.479	0	0.000	-100000.0
20130128 04:35	14.7	14.7	14.7	78	9.1	0	1	225	0.00	30.479	0	0.000	-100000.0
20130128 04:40	14.8	14.8	14.8	78	9.2	0	0	-100000	0.00	30.479	0	0.000	-100000.0
20130128 04:45	14.9	14.9	14.9	78	9.3	0	0	-100000	0.00	30.473	0	0.000	-100000.0
