--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20100522 00:00	64.2	64.2	64.2	65	52.2	0	3	180	0.00	30.280	0	0.002	-100000.0
20100522 00:05	64.1	64.1	64.1	66	52.5	0	3	180	0.00	30.280	0	0.000	-100000.0
20100522 00:10	64.0	64.0	64.0	66	52.4	0	2	180	0.00	30.280	0	0.000	-100000.0
20100522 00:15	63.8	63.8	63.8	66	52.2	0	3	180	0.00	30.281	0	0.000	-100000.0
20100522 00:20	63.7	63.7	63.7	65	51.7	1	3	180	0.00	30.281	0	0.000	-100000.0
20100522 00:25	63.7	63.7	63.7	65	51.7	1	4	180	0.00	30.281	0	0.000	-100000.0
20100522 00:30	63.5	63.5	63.5	65	51.5	2	5	180	0.00	30.284	0	0.000	-100000.0
20100522 00:35	63.0	63.0	63.0	65	51.0	4	6	180	0.00	30.284	0	0.000	-100000.0
20100522 00:40	62.9	62.9	62.9	65	50.9	1	4	180	0.00	30.284	0	0.000	-100000.0
20100522 00:45	62.6	62.6	62.6	65	50.7	1	3	180	0.00	30.286	0	0.000	-100000.0
20100522 00:50	62.5	62.5	62.5	62	49.3	2	5	180	0.00	30.286	0	0.000	-100000.0
20100522 00:55	62.5	62.5	62.5	62	49.3	1	4	180	0.00	30.286	0	0.000	-100000.0
20100522 01:00	62.4	62.4	62.4	64	50.1	0	3	180	0.00	30.287	0	0.001	-100000.0
20100522 01:05	61.9	61.9	61.9	64	49.6	0	2	180	0.00	30.287	0	0.000	-100000.0
20100522 01:10	61.8	61.8	61.8	61	48.2	1	3	180	0.00	30.287	0	0.000	-100000.0
20100522 01:15	61.9	61.9	61.9	59	47.4	2	5	180	0.00	30.282	0	0.000	-100000.0
20100522 01:20	62.1	62.1	62.1	56	46.2	3	7	158	0.00	30.282	0	0.000	-100000.0
20100522 01:25	62.2	62.2	62.2	57	46.8	3	6	158	0.00	30.282	0	0.000	-100000.0
20100522 01:30	62.2	62.2	62.2	55	45.8	3	7	158	0.00	30.285	0	0.000	-100000.0
20100522 01:35	62.2	62.2	62.2	56	46.3	2	6	158	0.00	30.285	0	0.000	-100000.0
20100522 01:40	61.8	61.8	61.8	55	45.5	1	3	158	0.00	30.285	0	0.000	-100000.0
20100522 01:45	61.6	61.6	61.6	55	45.3	0	2	158	0.00	30.279	0	0.000	-100000.0
20100522 01:50	61.5	61.5	61.5	55	45.2	0	2	158	0.00	30.279	0	0.000	-100000.0
20100522 01:55	61.4	61.4	61.4	56	45.6	1	4	158	0.00	30.279	0	0.000	-100000.0
20100522 02:00	61.4	61.4	61.4	56	45.6	2	4	158	0.00	30.276	0	0.002	-100000.0
20100522 02:05	61.4	61.4	61.4	57	46.0	0	2	158	0.00	30.276	0	0.000	-100000.0
20100522 02:10	61.2	61.2	61.2	55	44.9	0	1	158	0.00	30.276	0	0.000	-100000.0
20100522 02:15	61.1	61.1	61.1	56	45.3	0	1	158	0.00	30.278	0	0.000	-100000.0
20100522 02:20	60.9	60.9	60.9	63	48.2	0	1	158	0.00	30.278	0	0.000	-100000.0
20100522 02:25	60.2	60.2	60.2	65	48.4	0	0	-100000	0.00	30.278	0	0.000	-100000.0
20100522 02:30	59.6	59.6	59.6	65	47.8	0	0	-100000	0.00	30.288	0	0.000	-100000.0
