--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20060530 00:00	67.1	67.1	67.1	92	64.7	0	0	-100000	0.00	30.129	0	0.000	-100000.0
20060530 00:05	67.3	67.3	67.3	93	65.2	0	0	-100000	0.00	30.129	0	0.000	-100000.0
20060530 00:10	66.9	66.9	66.9	92	64.5	0	0	-100000	0.00	30.129	0	0.000	-100000.0
20060530 00:15	66.9	66.9	66.9	93	64.8	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 00:20	66.4	66.4	66.4	92	64.0	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 00:25	66.6	66.6	66.6	93	64.5	0	1	112	0.00	30.132	0	0.000	-100000.0
20060530 00:30	66.3	66.3	66.3	93	64.2	0	0	-100000	0.00	30.134	0	0.000	-100000.0
20060530 00:35	65.8	65.8	65.8	93	63.7	0	0	-100000	0.00	30.134	0	0.000	-100000.0
20060530 00:40	66.0	66.0	66.0	94	64.2	0	0	-100000	0.00	30.134	0	0.000	-100000.0
20060530 00:45	66.1	66.1	66.1	94	64.3	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 00:50	66.1	66.1	66.1	94	64.3	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 00:55	65.6	65.6	65.6	93	63.5	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 01:00	65.3	65.3	65.3	93	63.2	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 01:05	65.3	65.3	65.3	94	63.5	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 01:10	65.6	65.6	65.6	94	63.8	0	0	-100000	0.00	30.132	0	0.000	-100000.0
20060530 01:15	65.2	65.2	65.2	94	63.4	0	0	-100000	0.00	30.120	0	0.000	-100000.0
20060530 01:20	64.7	64.7	64.7	94	62.9	0	0	-100000	0.00	30.120	0	0.000	-100000.0
20060530 01:25	64.5	64.5	64.5	94	62.7	0	2	112	0.00	30.120	0	0.000	-100000.0
20060530 01:30	64.2	64.2	64.2	94	62.4	1	2	112	0.00	30.121	0	0.000	-100000.0
20060530 01:35	64.0	64.0	64.0	94	62.2	1	2	112	0.00	30.121	0	0.000	-100000.0
20060530 01:40	63.9	63.9	63.9	94	62.1	0	1	112	0.00	30.121	0	0.000	-100000.0
20060530 01:45	64.0	64.0	64.0	94	62.2	0	1	112	0.00	30.120	0	0.000	-100000.0
20060530 01:50	64.2	64.2	64.2	95	62.7	1	3	112	0.00	30.120	0	0.000	-100000.0
20060530 01:55	64.2	64.2	64.2	95	62.7	0	2	112	0.00	30.120	0	0.000	-100000.0
20060530 02:00	64.2	64.2	64.2	94	62.4	0	1	112	0.00	30.130	0	0.000	-100000.0
20060530 02:05	64.5	64.5	64.5	95	63.0	1	2	112	0.00	30.130	0	0.000	-100000.0
20060530 02:10	64.3	64.3	64.3	95	62.8	1	2	112	0.00	30.130	0	0.000	-100000.0
20060530 02:15	64.3	64.3	64.3	95	62.8	1	2	112	0.00	30.121	0	0.000	-100000.0
20060530 02:20	64.3	64.3	64.3	95	62.8	1	2	112	0.00	30.121	0	0.000	-100000.0
20060530 02:25	64.2	64.2	64.2	95	62.7	0	1	112	0.00	30.121	0	0.000	-100000.0
20060530 02:30	64.0	64.0	64.0	94	62.2	0	0	-100000	0.00	30.123	0	0.000	-100000.0
20060530 02:35	63.7	63.7	63.7	94	61.9	0	1	112	0.00	30.123	0	0.000	-100000.0
20060530 02:40	63.5	63.5	63.5	94	61.7	0	2	112	0.00	30.123	0	0.000	-100000.0
