--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20121217 00:00	32.2	32.2	32.2	96	31.2	1	5	0	0.00	30.111	0	0.000	-100000.0
20121217 00:05	32.2	32.2	32.2	96	31.2	1	6	0	0.00	30.111	0	0.000	-100000.0
20121217 00:10	32.1	32.1	32.1	96	31.1	2	5	0	0.00	30.111	0	0.000	-100000.0
20121217 00:15	32.0	32.0	32.0	96	31.0	1	5	0	0.00	30.104	0	0.000	-100000.0
20121217 00:20	32.0	32.0	32.0	96	31.0	2	6	338	0.00	30.104	0	0.000	-100000.0
20121217 00:25	32.0	32.0	32.0	96	31.0	1	5	0	0.00	30.104	0	0.000	-100000.0
20121217 00:30	32.0	32.0	32.0	96	31.0	1	5	45	0.00	30.100	0	0.000	-100000.0
20121217 00:35	32.1	32.1	32.1	96	31.1	1	3	22	0.00	30.100	0	0.000	-100000.0
20121217 00:40	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.100	0	0.000	-100000.0
20121217 00:45	32.1	32.1	32.1	96	31.1	1	4	22	0.00	30.088	0	0.000	-100000.0
20121217 00:50	32.0	32.0	32.0	96	31.0	2	5	338	0.00	30.088	0	0.000	-100000.0
20121217 00:55	31.9	31.9	31.9	96	30.9	2	6	0	0.00	30.088	0	0.000	-100000.0
20121217 01:00	31.9	31.9	31.9	96	30.9	3	6	0	0.00	30.090	0	0.000	-100000.0
20121217 01:05	31.8	31.8	31.8	96	30.8	2	5	22	0.00	30.090	0	0.000	-100000.0
20121217 01:10	31.8	31.8	31.8	96	30.8	1	5	0	0.00	30.090	0	0.000	-100000.0
20121217 01:15	31.8	31.8	31.8	96	30.8	1	3	338	0.00	30.085	0	0.000	-100000.0
20121217 01:20	31.8	31.8	31.8	96	30.8	1	4	315	0.00	30.085	0	0.000	-100000.0
20121217 01:25	31.6	31.6	31.6	96	30.6	3	6	0	0.00	30.085	0	0.000	-100000.0
20121217 01:30	31.6	31.6	31.6	96	30.6	1	5	0	0.00	30.085	0	0.000	-100000.0
20121217 01:35	31.5	31.5	31.5	96	30.5	3	6	315	0.00	30.085	0	0.000	-100000.0
20121217 01:40	31.5	31.5	31.5	96	30.5	1	6	315	0.00	30.085	0	0.000	-100000.0
20121217 01:45	31.5	31.5	31.5	96	30.5	3	5	338	0.00	30.086	0	0.000	-100000.0
20121217 01:50	31.5	31.5	31.5	96	30.5	1	4	45	0.00	30.086	0	0.000	-100000.0
20121217 01:55	31.5	31.5	31.5	96	30.5	2	5	0	0.00	30.086	0	0.000	-100000.0
20121217 02:00	31.5	31.5	31.5	96	30.5	1	5	0	0.00	30.085	0	0.000	-100000.0
20121217 02:05	31.5	31.5	31.5	96	30.5	2	4	0	0.00	30.085	0	0.000	-100000.0
20121217 02:10	31.5	31.5	31.5	96	30.5	2	4	338	0.00	30.085	0	0.000	-100000.0
20121217 02:15	31.4	31.4	31.4	96	30.4	3	6	0	0.00	30.084	0	0.000	-100000.0
20121217 02:20	31.4	31.4	31.4	96	30.4	3	6	338	0.00	30.084	0	0.000	-100000.0
20121217 02:25	31.3	27.3	31.3	96	30.3	4	7	0	0.00	30.084	0	0.000	-100000.0
20121217 02:30	31.3	31.3	31.3	96	30.3	3	6	0	0.00	30.080	0	0.000	-100000.0
20121217 02:35	31.4	31.4	31.4	96	30.4	2	5	0	0.00	30.080	0	0.000	-100000.0
20121217 02:40	31.4	31.4	31.4	96	30.4	2	5	22	0.00	30.080	0	0.000	-100000.0
20121217 02:45	31.5	31.5	31.5	96	30.5	1	3	338	0.00	30.071	0	0.000	-100000.0
20121217 02:50	31.5	31.5	31.5	96	30.5	0	3	0	0.00	30.071	0	0.000	-100000.0
20121217 02:55	31.6	31.6	31.6	96	30.6	0	3	0	0.00	30.071	0	0.000	-100000.0
20121217 03:00	31.7	31.7	31.7	96	30.7	1	4	0	0.00	30.066	0	0.000	-100000.0
20121217 03:05	31.7	31.7	31.7	96	30.7	1	5	0	0.00	30.066	0	0.000	-100000.0
20121217 03:10	31.6	31.6	31.6	96	30.6	2	5	338	0.00	30.066	0	0.000	-100000.0
20121217 03:15	31.6	31.6	31.6	96	30.6	2	5	0	0.00	30.054	0	0.000	-100000.0
20121217 03:20	31.6	31.6	31.6	96	30.6	1	5	45	0.00	30.054	0	0.000	-100000.0
20121217 03:25	31.6	31.6	31.6	96	30.6	0	3	22	0.01	30.054	0	0.000	-100000.0
20121217 03:30	31.7	31.7	31.7	96	30.7	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 03:35	31.9	31.9	31.9	96	30.9	1	3	292	0.00	30.040	0	0.000	-100000.0
20121217 03:40	31.9	31.9	31.9	96	30.9	2	5	315	0.00	30.040	0	0.000	-100000.0
20121217 03:45	31.8	31.8	31.8	96	30.8	2	7	338	0.00	30.041	0	0.000	-100000.0
20121217 03:50	31.5	31.5	31.5	96	30.5	3	6	0	0.00	30.041	0	0.000	-100000.0
20121217 03:55	31.4	31.4	31.4	96	30.4	3	9	315	0.00	30.041	0	0.000	-100000.0
20121217 04:00	31.3	31.3	31.3	96	30.3	3	8	0	0.00	30.044	0	0.000	-100000.0
20121217 04:05	31.2	27.2	31.2	96	30.2	4	10	338	0.00	30.044	0	0.000	-100000.0
20121217 04:10	31.1	31.1	31.1	96	30.1	3	10	22	0.00	30.044	0	0.000	-100000.0
20121217 04:15	31.1	31.1	31.1	96	30.1	2	7	315	0.00	30.050	0	0.000	-100000.0
20121217 04:20	31.0	25.9	31.0	96	30.0	5	10	315	0.00	30.050	0	0.000	-100000.0
20121217 04:25	30.9	26.8	30.9	96	29.9	4	11	0	0.00	30.050	0	0.000	-100000.0
20121217 04:30	30.9	26.8	30.9	96	29.9	4	12	338	0.00	30.040	0	0.000	-100000.0
20121217 04:35	31.0	31.0	31.0	96	30.0	3	7	0	0.00	30.040	0	0.000	-100000.0
20121217 04:40	31.0	31.0	31.0	96	30.0	3	6	22	0.00	30.040	0	0.000	-100000.0
20121217 04:45	31.1	31.1	31.1	96	30.1	1	3	22	0.00	30.041	0	0.000	-100000.0
20121217 04:50	31.3	31.3	31.3	96	30.3	2	7	0	0.00	30.041	0	0.000	-100000.0
20121217 04:55	31.5	31.5	31.5	96	30.5	2	6	22	0.00	30.041	0	0.000	-100000.0
20121217 05:00	31.6	31.6	31.6	96	30.6	2	6	0	0.00	30.039	0	0.000	-100000.0
20121217 05:05	31.6	31.6	31.6	96	30.6	1	5	0	0.00	30.039	0	0.000	-100000.0
20121217 05:10	31.6	31.6	31.6	96	30.6	2	5	0	0.01	30.039	0	0.000	-100000.0
20121217 05:15	31.5	31.5	31.5	96	30.5	2	6	292	0.00	30.043	0	0.000	-100000.0
20121217 05:20	31.5	31.5	31.5	96	30.5	0	0	-100000	0.00	30.043	0	0.000	-100000.0
20121217 05:25	31.5	31.5	31.5	96	30.5	0	0	-100000	0.00	30.043	0	0.000	-100000.0
20121217 05:30	31.5	31.5	31.5	96	30.5	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 05:35	31.6	31.6	31.6	96	30.6	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 05:40	31.7	31.7	31.7	96	30.7	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 05:45	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.033	0	0.000	-100000.0
20121217 05:50	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.033	0	0.000	-100000.0
20121217 05:55	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.033	0	0.000	-100000.0
20121217 06:00	32.2	32.2	32.2	96	31.2	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20121217 06:05	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20121217 06:10	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20121217 06:15	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 06:20	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 06:25	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 06:30	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.038	0	0.000	-100000.0
20121217 06:35	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.038	0	0.000	-100000.0
20121217 06:40	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.038	0	0.000	-100000.0
20121217 06:45	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 06:50	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 06:55	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.040	0	0.000	-100000.0
20121217 07:00	32.2	32.2	32.2	96	31.2	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 07:05	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 07:10	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 07:15	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 07:20	32.4	32.4	32.4	96	31.4	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 07:25	32.4	32.4	32.4	96	31.4	0	0	-100000	0.00	30.039	0	0.000	-100000.0
20121217 07:30	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.054	0	0.000	-100000.0
20121217 07:35	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.054	0	0.000	-100000.0
20121217 07:40	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.054	0	0.000	-100000.0
20121217 07:45	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.055	3	0.000	-100000.0
20121217 07:50	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.055	7	0.000	-100000.0
20121217 07:55	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.055	8	0.000	-100000.0
20121217 08:00	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.060	10	0.000	-100000.0
20121217 08:05	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.060	15	0.000	-100000.0
20121217 08:10	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.060	21	0.000	-100000.0
20121217 08:15	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.052	19	0.000	-100000.0
20121217 08:20	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.052	16	0.000	-100000.0
20121217 08:25	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.052	21	0.000	-100000.0
20121217 08:30	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.049	14	0.000	-100000.0
20121217 08:35	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.049	11	0.000	-100000.0
20121217 08:40	32.0	32.0	32.0	96	31.0	0	0	-100000	0.00	30.049	17	0.000	-100000.0
20121217 08:45	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.051	21	0.000	-100000.0
20121217 08:50	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.051	18	0.000	-100000.0
20121217 08:55	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.051	26	0.000	-100000.0
