--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20110731 00:00	66.7	66.7	66.7	90	63.7	0	0	-100000	0.00	30.055	0	0.000	-100000.0
20110731 00:05	66.6	66.6	66.6	91	63.9	0	0	-100000	0.00	30.055	0	0.000	-100000.0
20110731 00:10	66.5	66.5	66.5	91	63.8	0	0	-100000	0.00	30.055	0	0.000	-100000.0
20110731 00:15	66.4	66.4	66.4	91	63.7	0	0	-100000	0.00	30.055	0	0.000	-100000.0
20110731 00:20	66.3	66.3	66.3	92	63.9	0	0	-100000	0.00	30.055	0	0.000	-100000.0
20110731 00:25	66.2	66.2	66.2	92	63.8	0	0	-100000	0.00	30.055	0	0.000	-100000.0
20110731 00:30	66.2	66.2	66.2	92	63.8	0	0	-100000	0.00	30.057	0	0.000	-100000.0
20110731 00:35	66.1	66.1	66.1	92	63.7	0	0	-100000	0.00	30.057	0	0.000	-100000.0
20110731 00:40	65.9	65.9	65.9	92	63.5	0	0	-100000	0.00	30.057	0	0.000	-100000.0
20110731 00:45	65.9	65.9	65.9	92	63.5	0	0	-100000	0.00	30.063	0	0.000	-100000.0
20110731 00:50	65.8	65.8	65.8	92	63.4	0	0	-100000	0.00	30.063	0	0.000	-100000.0
20110731 00:55	65.8	65.8	65.8	93	63.7	0	0	-100000	0.00	30.063	0	0.000	-100000.0
20110731 01:00	65.7	65.7	65.7	92	63.3	0	0	-100000	0.00	30.070	0	0.000	-100000.0
20110731 01:05	65.6	65.6	65.6	93	63.5	0	0	-100000	0.00	30.070	0	0.000	-100000.0
20110731 01:10	65.6	65.6	65.6	93	63.5	0	0	-100000	0.00	30.070	0	0.000	-100000.0
20110731 01:15	65.6	65.6	65.6	93	63.5	0	0	-100000	0.00	30.069	0	0.000	-100000.0
20110731 01:20	65.5	65.5	65.5	92	63.1	0	0	-100000	0.00	30.069	0	0.000	-100000.0
20110731 01:25	65.3	65.3	65.3	92	62.9	0	0	-100000	0.00	30.069	0	0.000	-100000.0
20110731 01:30	65.1	65.1	65.1	93	63.0	0	0	-100000	0.00	30.071	0	0.000	-100000.0
20110731 01:35	65.2	65.2	65.2	93	63.1	0	0	-100000	0.00	30.071	0	0.000	-100000.0
20110731 01:40	65.1	65.1	65.1	93	63.0	0	0	-100000	0.00	30.071	0	0.000	-100000.0
20110731 01:45	65.1	65.1	65.1	93	63.0	0	0	-100000	0.00	30.071	0	0.000	-100000.0
20110731 01:50	65.0	65.0	65.0	93	62.9	0	1	45	0.00	30.071	0	0.000	-100000.0
20110731 01:55	65.0	65.0	65.0	93	62.9	0	1	45	0.00	30.071	0	0.000	-100000.0
20110731 02:00	65.0	65.0	65.0	93	62.9	0	1	45	0.00	30.070	0	0.000	-100000.0
20110731 02:05	65.0	65.0	65.0	93	62.9	0	1	45	0.00	30.070	0	0.000	-100000.0
20110731 02:10	65.0	65.0	65.0	93	62.9	0	0	-100000	0.00	30.070	0	0.000	-100000.0
20110731 02:15	64.8	64.8	64.8	93	62.7	0	0	-100000	0.00	30.065	0	0.000	-100000.0
20110731 02:20	64.7	64.7	64.7	93	62.6	0	0	-100000	0.00	30.065	0	0.000	-100000.0
20110731 02:25	64.5	64.5	64.5	93	62.4	0	0	-100000	0.00	30.065	0	0.000	-100000.0
20110731 02:30	64.3	64.3	64.3	93	62.2	0	0	-100000	0.00	30.060	0	0.000	-100000.0
20110731 02:35	64.1	64.1	64.1	93	62.0	0	0	-100000	0.00	30.060	0	0.000	-100000.0
20110731 02:40	63.9	63.9	63.9	93	61.8	0	0	-100000	0.00	30.060	0	0.000	-100000.0
20110731 02:45	63.8	63.8	63.8	93	61.7	0	0	-100000	0.00	30.057	0	0.000	-100000.0
20110731 02:50	63.6	63.6	63.6	93	61.5	0	0	-100000	0.00	30.057	0	0.000	-100000.0
20110731 02:55	63.4	63.4	63.4	94	61.6	0	0	-100000	0.00	30.057	0	0.000	-100000.0
20110731 03:00	63.2	63.2	63.2	94	61.4	0	0	-100000	0.00	30.065	0	0.000	-100000.0
20110731 03:05	63.0	63.0	63.0	94	61.2	0	0	-100000	0.00	30.065	0	0.000	-100000.0
20110731 03:10	62.9	62.9	62.9	94	61.1	0	0	-100000	0.00	30.065	0	0.000	-100000.0
20110731 03:15	62.9	62.9	62.9	94	61.1	0	0	-100000	0.00	30.066	0	0.000	-100000.0
20110731 03:20	62.7	62.7	62.7	94	60.9	0	0	-100000	0.00	30.066	0	0.000	-100000.0
20110731 03:25	62.6	62.6	62.6	94	60.8	0	0	-100000	0.00	30.066	0	0.000	-100000.0
20110731 03:30	62.7	62.7	62.7	94	60.9	0	0	-100000	0.00	30.070	0	0.000	-100000.0
20110731 03:35	62.7	62.7	62.7	94	60.9	0	0	-100000	0.00	30.070	0	0.000	-100000.0
20110731 03:40	62.6	62.6	62.6	94	60.8	0	0	-100000	0.00	30.070	0	0.000	-100000.0
