--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20081009 00:00	57.2	57.2	57.2	74	49.0	3	9	158	0.00	30.011	0	0.001	-100000.0
20081009 00:05	57.2	57.2	57.2	74	49.0	3	7	180	0.00	30.011	0	0.000	-100000.0
20081009 00:10	57.2	57.2	57.2	75	49.3	3	7	180	0.00	30.011	0	0.000	-100000.0
20081009 00:15	57.2	57.2	57.2	76	49.7	3	10	202	0.00	30.001	0	0.000	-100000.0
20081009 00:20	57.3	57.3	57.3	76	49.8	3	6	202	0.00	30.001	0	0.000	-100000.0
20081009 00:25	57.3	57.3	57.3	77	50.1	4	10	180	0.00	30.001	0	0.000	-100000.0
20081009 00:30	57.4	57.4	57.4	77	50.2	3	10	180	0.00	29.991	0	0.000	-100000.0
20081009 00:35	57.4	57.4	57.4	78	50.6	2	7	158	0.00	29.991	0	0.000	-100000.0
20081009 00:40	57.3	57.3	57.3	79	50.8	3	7	180	0.00	29.991	0	0.000	-100000.0
20081009 00:45	57.3	57.3	57.3	80	51.2	3	8	180	0.00	29.989	0	0.000	-100000.0
20081009 00:50	57.3	57.3	57.3	80	51.2	4	13	202	0.00	29.989	0	0.000	-100000.0
20081009 00:55	57.1	57.1	57.1	81	51.3	2	6	202	0.00	29.989	0	0.000	-100000.0
20081009 01:00	56.9	56.9	56.9	82	51.5	2	7	202	0.00	29.988	0	0.001	-100000.0
20081009 01:05	56.8	56.8	56.8	83	51.7	2	8	180	0.00	29.988	0	0.000	-100000.0
20081009 01:10	56.7	56.7	56.7	84	51.9	2	7	158	0.00	29.988	0	0.000	-100000.0
20081009 01:15	56.6	56.6	56.6	85	52.1	3	7	180	0.00	29.981	0	0.000	-100000.0
20081009 01:20	56.5	56.5	56.5	86	52.4	3	7	180	0.00	29.981	0	0.000	-100000.0
20081009 01:25	56.4	56.4	56.4	87	52.6	2	8	180	0.00	29.981	0	0.000	-100000.0
20081009 01:30	56.3	56.3	56.3	87	52.5	1	6	158	0.00	29.987	0	0.000	-100000.0
