--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
--------------	----	-----	------	-----	-----	------	------	-------	-----	-----	-----	-----	----
20120520 00:00	65.4	65.4	65.4	63	52.5	0	1	158	0.00	30.224	0	0.002	-100000.0
20120520 00:05	65.1	65.1	65.1	63	52.2	0	1	158	0.00	30.224	0	0.000	-100000.0
20120520 00:10	64.8	64.8	64.8	63	51.9	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20120520 00:15	64.8	64.8	64.8	63	51.9	0	1	158	0.00	30.227	0	0.000	-100000.0
20120520 00:20	65.0	65.0	65.0	63	52.1	0	2	158	0.00	30.227	0	0.000	-100000.0
20120520 00:25	65.0	65.0	65.0	63	52.1	1	3	158	0.00	30.227	0	0.000	-100000.0
20120520 00:30	65.2	65.2	65.2	62	51.8	2	5	158	0.00	30.221	0	0.000	-100000.0
20120520 00:35	65.3	65.3	65.3	62	51.9	1	4	158	0.00	30.221	0	0.000	-100000.0
20120520 00:40	64.9	64.9	64.9	63	52.0	0	2	158	0.00	30.221	0	0.000	-100000.0
20120520 00:45	64.9	64.9	64.9	63	52.0	1	3	158	0.00	30.222	0	0.000	-100000.0
20120520 00:50	64.5	64.5	64.5	64	52.0	1	2	158	0.00	30.222	0	0.000	-100000.0
20120520 00:55	64.3	64.3	64.3	64	51.9	1	4	158	0.00	30.222	0	0.000	-100000.0
20120520 01:00	64.2	64.2	64.2	64	51.8	2	4	158	0.00	30.227	0	0.001	-100000.0
20120520 01:05	64.2	64.2	64.2	64	51.8	1	3	158	0.00	30.227	0	0.000	-100000.0
20120520 01:10	64.1	64.1	64.1	64	51.7	2	7	158	0.00	30.227	0	0.000	-100000.0
20120520 01:15	64.1	64.1	64.1	64	51.7	2	3	158	0.00	30.226	0	0.000	-100000.0
20120520 01:20	64.0	64.0	64.0	64	51.6	3	7	158	0.00	30.226	0	0.000	-100000.0
20120520 01:25	63.8	63.8	63.8	64	51.4	1	5	158	0.00	30.226	0	0.000	-100000.0
20120520 01:30	63.6	63.6	63.6	64	51.2	2	6	158	0.00	30.226	0	0.000	-100000.0
20120520 01:35	63.4	63.4	63.4	64	51.0	1	5	158	0.00	30.226	0	0.000	-100000.0
20120520 01:40	63.3	63.3	63.3	64	50.9	2	5	158	0.00	30.226	0	0.000	-100000.0
20120520 01:45	63.1	63.1	63.1	64	50.7	2	5	158	0.00	30.227	0	0.000	-100000.0
20120520 01:50	63.1	63.1	63.1	64	50.7	2	6	158	0.00	30.227	0	0.000	-100000.0
20120520 01:55	63.1	63.1	63.1	63	50.3	1	6	158	0.00	30.227	0	0.000	-100000.0
20120520 02:00	62.9	62.9	62.9	63	50.1	1	5	158	0.00	30.228	0	0.002	-100000.0
20120520 02:05	62.8	62.8	62.8	63	50.0	2	6	158	0.00	30.228	0	0.000	-100000.0
20120520 02:10	62.7	62.7	62.7	63	49.9	2	4	158	0.00	30.228	0	0.000	-100000.0
20120520 02:15	62.7	62.7	62.7	63	49.9	2	4	158	0.00	30.224	0	0.000	-100000.0
20120520 02:20	62.4	62.4	62.4	65	50.5	0	1	158	0.00	30.224	0	0.000	-100000.0
20120520 02:25	61.7	61.7	61.7	66	50.2	0	1	158	0.00	30.224	0	0.000	-100000.0
20120520 02:30	60.8	60.8	60.8	69	50.6	0	0	-100000	0.00	30.225	0	0.000	-100000.0
20120520 02:35	59.6	59.6	59.6	72	50.6	0	0	-100000	0.00	30.225	0	0.000	-100000.0
20120520 02:40	58.7	58.7	58.7	74	50.4	0	1	158	0.00	30.225	0	0.000	-100000.0
20120520 02:45	57.8	57.8	57.8	77	50.6	0	1	158	0.00	30.229	0	0.000	-100000.0
20120520 02:50	57.1	57.1	57.1	79	50.6	0	0	-100000	0.00	30.229	0	0.000	-100000.0
20120520 02:55	56.8	56.8	56.8	80	50.7	0	0	-100000	0.00	30.229	0	0.000	-100000.0
20120520 03:00	56.4	56.4	56.4	81	50.6	0	0	-100000	0.00	30.228	0	0.001	-100000.0
20120520 03:05	56.1	56.1	56.1	82	50.7	0	0	-100000	0.00	30.228	0	0.000	-100000.0
20120520 03:10	55.8	55.8	55.8	83	50.7	0	0	-100000	0.00	30.228	0	0.000	-100000.0
20120520 03:15	55.5	55.5	55.5	84	50.7	0	0	-100000	0.00	30.231	0	0.000	-100000.0
20120520 03:20	55.4	55.4	55.4	84	50.6	0	0	-100000	0.00	30.231	0	0.000	-100000.0
20120520 03:25	55.3	55.3	55.3	84	50.5	0	0	-100000	0.00	30.231	0	0.000	-100000.0
20120520 03:30	55.1	55.1	55.1	84	50.4	0	0	-100000	0.00	30.232	0	0.000	-100000.0
20120520 03:35	54.8	54.8	54.8	84	50.1	0	0	-100000	0.00	30.232	0	0.000	-100000.0
20120520 03:40	54.6	54.6	54.6	85	50.2	0	0	-100000	0.00	30.232	0	0.000	-100000.0
20120520 03:45	54.2	54.2	54.2	86	50.1	0	0	-100000	0.00	30.238	0	0.000	-100000.0
20120520 03:50	53.9	53.9	53.9	87	50.1	0	0	-100000	0.00	30.238	0	0.000	-100000.0
20120520 03:55	53.9	53.9	53.9	89	50.7	0	0	-100000	0.00	30.238	0	0.000	-100000.0
20120520 04:00	53.9	53.9	53.9	89	50.7	0	0	-100000	0.00	30.241	0	0.000	-100000.0
20120520 04:05	53.9	53.9	53.9	88	50.4	0	0	-100000	0.00	30.241	0	0.000	-100000.0
20120520 04:10	53.9	53.9	53.9	88	50.4	0	0	-100000	0.00	30.241	0	0.000	-100000.0
20120520 04:15	53.7	53.7	53.7	88	50.2	0	0	-100000	0.00	30.245	0	0.000	-100000.0
20120520 04:20	53.6	53.6	53.6	88	50.1	0	0	-100000	0.00	30.245	0	0.000	-100000.0
20120520 04:25	53.4	53.4	53.4	88	49.9	0	0	-100000	0.00	30.245	0	0.000	-100000.0
20120520 04:30	53.3	53.3	53.3	89	50.1	0	0	-100000	0.00	30.247	0	0.000	-100000.0
20120520 04:35	53.2	53.2	53.2	89	50.0	0	0	-100000	0.00	30.247	0	0.000	-100000.0
20120520 04:40	53.2	53.2	53.2	89	50.0	0	0	-100000	0.00	30.247	0	0.000	-100000.0
20120520 04:45	53.1	53.1	53.1	89	49.9	0	0	-100000	0.00	30.248	0	0.000	-100000.0
20120520 04:50	53.0	53.0	53.0	89	49.8	0	0	-100000	0.00	30.248	0	0.000	-100000.0
20120520 04:55	52.9	52.9	52.9	90	50.0	0	0	-100000	0.00	30.248	0	0.000	-100000.0
20120520 05:00	52.6	52.6	52.6	90	49.7	0	0	-100000	0.00	30.248	0	0.000	-100000.0
20120520 05:05	52.4	52.4	52.4	90	49.6	0	0	-100000	0.00	30.248	0	0.000	-100000.0
20120520 05:10	52.3	52.3	52.3	90	49.5	0	0	-100000	0.00	30.248	0	0.000	-100000.0
20120520 05:15	52.2	52.2	52.2	90	49.4	0	0	-100000	0.00	30.253	0	0.000	-100000.0
20120520 05:20	52.0	52.0	52.0	90	49.2	0	0	-100000	0.00	30.253	0	0.000	-100000.0
20120520 05:25	51.7	51.7	51.7	90	48.9	0	0	-100000	0.00	30.253	0	0.000	-100000.0
20120520 05:30	51.6	51.6	51.6	91	49.1	0	0	-100000	0.00	30.262	4	0.000	-100000.0
